Tweet,Category
Tata Motors is on upward cycle with the launch of the Tiago and the Hexa and the upcoming Nexon and Kite. After sales service along with stringent production  quality life cycles will ensure new customers and repeat customers. They already have the infrastructure in terms of dealers. You have to find a replacement for the Nano if it is not bringing in the moolah. Shutting down the Nano brand might be right from a business perspective. Although there is really no competition to the Nano in terms of price guess it was built with utilitarian value more than aspirational value VI's a his The Tiago.  Pixel was a great concept back in 2010-11.,NAG
Not passenger  train  it's cargo train,NAG
Will this fall continues in Sensex & Nifty? And it right time to buy Good Stocks?,NAG
The action was in line with boosting Iran’s defence power and is not in contradiction with the JCPOA (the nuclear deal) or Resolution 2231: Iran Defence Minister,NAG
Which company in IOT - internet of things??.. also anything with the view of budget .. real estate or infra and epc??,NAG
This types  of man most punished as per law of IPC,NAG
"Very true Prashant Suvarna
This facilities should be given to soldiers who are *playing*with there life to protect our country, where as sport person play for our country no doubt, but our government give them crores of money where as soldiers not get pension also...",NAG
Hi,NAG
"🐔 Bot💕 Powered👵 By🍸 Prince😒 Shah☕ Nazar☔ II

🏨 Comment block Poke Me 😽 Indian Express
♥ c h α υ δ h r ψ s 🌹 β ο τ τ ε r ♥
🏢 Sunday : 30 - April - 2017
🏨  Add Close Me♥ Indian Express
🏥  Comment Late  40 detik :)
 🏪  Auto Comment By    Prince Shah Nazar II
 🏯 🔎 Auto-Run.tk 💡",NAG
I don't agree with Mr Singhvi ... Good that Ratan Tara is back under present circumstances ..... . ..,NAG
"Pakistan Army did not commit any ceasefire violation on line of control or a BAT action in Buttal sector (  Indian Krishna Ghatti Sector )as alleged by India. Indian blame of mutilating Indian soldiers' bodies are also false. 
Pakistan Army is a highly professional force and shall never disrespect a soldier even Indian.",NAG
"Close your eyes and go in the realm of the mind, let the spell take over your thoughts. Dance to the music of your imagination.
Vivacity is live now at :
http://vivacity.lnmiit.ac.in/
#vivacity #A_Surreal_Symphony",NAG
Can just think positive and be positive and come out of depression.,NAG
why should truck have all the tarpaulin sheets for dress😂😂😂,NAG
"Brave indian army will now hit with a surgical strike ,which is imaginary.",NAG
"Septembar 2017 should be considered for GST Implementation instead of April 2017 or July 2017 as OPEC is looking to reach $75/bl & May 2017 OPEC meeting will give clear signal regarding this which is interlinked with upcoming TRUMP Economic policy as a whole or in relation to China. May be China already fall in line with Trump by cutting down Steel Production in mid level !! Impacts of these highly interlinked activities on Indian Economy will only be cleared around the month of around Aug, 2017. Till then it will be best if GST waits for Sept'2017 instead of hurrying ✔",NAG
In the interest of nation all parties must support passage and implementation of GST Bill and defeat the feudal dynastic designs of the Congress party for whom sadly 2 individuals are above the nation and above  the ethos of the founding Fathers of Congress party !,NAG
"Very very shameful for datsun or nissan team they not to able cooling comfortable zone in the middle row iam not asking last row in the datsun go plus car.kaizan nissan or unity nissan both of try to give me comfort zone in middle row but not to able to do.sanjeev aggarwal vice president of sales and marketing head of everything also take the responsibility but they don't give me comfort Colling in the middle row,abhishek Roy   area service manager , paramjeet singh field quality manager both of also not to able to solve my car Ac issue .if any one else now to take the responsibility for solve the issue.i want middle row cooling not the last row but nissan engineer dealer head of everything mr. Sanjeev aggarwal Abhishek Roy ASM, paramjeet singh field quality manager.i give the challenge or  nissan research and development accept my challenge for solve the issue of car ac.sanjeev aggarwal ji give me reply my mails I send you mail lot of time but you don't give me reply.i want proper solution if you don't able to give me proper solution so accept this is manufacturing fault.or replace me car with Micra.",NAG
can we still face a downward path in the market.. when can we see market in green. Got tired watching market in RED RED RED since long days,NAG
"The amount of blood, sweat, tears, pains ...
.

.
Those small moments of happiness lost...
.
.
No amount of money can compensate for that. Let's feel proud of their achievements and drop the bean counting approach.
.
.
.
.
P.S. :- If we were to search how many sportsmen/women didn't make it big, I am sure you all would change your views.",NAG
GREAT <3 <3,NAG
Only arvind kejriwal can be the best prime minister of India,NAG
"He is accused, don't turn him into guilty. You are not judge, so stop trying to perform judicial functions.",NAG
Good that market has come down to sensible level.The strong hand thought earlier will vanish.Good for small investors.Govt.should also think about demonitisation of Rs.100 and 50 also.,NAG
"All should be good no kalthi manipulated food drinks seeds medicine petrol diseal pulses milk paste price should control 
Jobs salaries pvt pvt youth voter voted for change .govt thinks govt staff only voted they given 40% fitment very easily than what about youth we roam at time elections we will not get justice needs our need salaries wages act 
Youth ministry should change first all our minister mla mps good in roaming cm camp office not yet all bother consider about pharmacy pharmacist telangana hyderabad suffering 
And other  jobs friends brothers sisters less working pressure life tension life salaries",NAG
"tender exact change for better understanding ..aerial cam holding breadth ,holding rates-grand pa of  placards",NAG
Banks can't sit back & expect business to expand; have to be agile & adaptive: Chanda Kochhar,NAG
Acting drama,NAG
"TCS Q3; Rupee Revenue up 1.5% at Rs 29,735 cr vs estimates of Rs 29,577 cr",NAG
"All Our $$$$$$ But Name goes to Tata Motors,Ratan,Employes 😂😂😂😂😂😂",NAG
Please se sorry,NAG
Good work. with government wrong step taken which has stopped the mega buying power has been lost n millions of jobs have been lost.  Daily the entire country is loosing crores of rupees day to day basis .,NAG
"greater flamingo news -Flamingos are filter feeders which means they take in water and food, and then the water is expelled from the body....so all ""flamingos are requested to use filter ""-unified payent interface a luxury ...cross learning comment  .",NAG
"Whatever others say, pl go ahead with your program erasing out terrorism and have good relation with left also. All the best to incoming Mr President.",NAG
These will happens for more IT cos.....many more awaiting.....but short term 2-3 quarters.... buy these IT heavy stock in every decline for longer term.....,NAG
"If half of the amount was invested earlier for all the athletes then it surely fetches more no. And golds too...
Ny ways good move",NAG
Hi,NAG
Not only for two wheelers also big threat to four wheelers,NAG
"Wrong prediction& perception . Think positively ,it may b a good opportunity if properly planned by our eminent economists.",NAG
Can we expect 8700 - 8800 levels before RBI EVENT,NAG
Let they spend these 15 cr to improving the gaming facilities in India...,NAG
Ok papa Ji. Chinese should tc care of their  own economy because IMF said Chinese have huge debt on dem.,NAG
"net neutrality ....ministry of information and broadcasting , see here cnbc tv 18 is featuring all old news to me ......",NAG
"Dnyanesh Kanvinde
Where u watched on zee news india tv or abp and aajtak
All of these channels r whom?????
Everybody knows
Go and check supreme court judgement the shouting was done by abvp
#sanghi
😂😂😂😂😂👋👋👋👋",NAG
Wat does Congress mean ........ corruption parties for 70 years,NAG
And would you guys have any views on ICICI Bluechip Mutual fund?,NAG
This mentality of media and politiion is worst....dont make and think headlines of stopping BJP.....ask them to do something better than bjp...who ll perform better than bjp...,NAG
Chances  of market  going  down  below  8600 in Oct,NAG
Porkistani produces one thing for you Mr Sun that is terrorist which have now enter in your xinxhayng province and soon you see they will make life he'll in ur country.,NAG
smart AC which consumes 30% less electricity are very good innovation along with LED bulbs,NAG
I m not saying tarik Fatah is right or wrong.... In any case.... He raise questions against Islam .. why any one deliver answers to his questions...,NAG
Tata Group could look at buying out Shapoorji Pallonji's stake in Tata Sons to end the dispute: Tata Counsel,NAG
Its not about good or bad ... Its... about incidents and choices country exudes..,NAG
"Hi Nigel, Please have an opinion from Gaurang Sir regarding BEL, as a small investor I had applied in BEL OFS but didn't got allotment. Could I buy BEL from Secondary market with a view of medium to long term.",NAG
Hi,NAG
"What I read about him is he is away from all personal relations and wealth. After 5 times getting as MP his wealth is nothing. He is well devoted, desciplined and sensitive. Even Muslims are with him.  He has no experience. Let's hope he will good job.",NAG
speed kills. don't walk like on playground.,NAG
"What about railway stocks, what is Demonetization effect on railway stocks like Textual, TWL etc.",NAG
"False news , just like it's allies west and America",NAG
Anna hazare i have a huge respect for u. Ur thinkings and belives are just too great. 🙂,NAG
Have you followed IE Lifestyle yet?,NAG
"Check after 2 month he announcement for retirement, because he is not play under any captainship 😉😊",NAG
Only commen and poor for this rule?????Daily changes in the rule.,NAG
"What's d point shut off fuel on Sunday then,, if companies would provide home delivery. Everyone should understand why this decision is being made. Save fuel, save earth, less pollution Atlest a day in week.",NAG
I will only ask u. Why u want to give BJP VOTE for MCD specifically,NAG
He shows that if women are empowerd  they can change destiny of nation,NAG
Modi mhare bhai mare ja rha hain or tu kurta lga k hande hain,NAG
"Well, Gangs of Wasseypur was based on these guys",NAG
"Accountability is of prime importance 
Punish who underperforming & recover loss 

Pat the good
Kick non performer

Babus are not accountable even for lacs of crores of NPA

They should be treated as a traitor because they have cheated the nation 

Col Lamba",NAG
yes very much,NAG
Demonitization has impacted every Sector by and large.though short term.,NAG
Secularism is nothing but a policy for getting votes from innocent people.,NAG
Don't give importance because Turkey is real friend of Pakistan not our ...he support pakistan in many forums due to Muslims,NAG
"Accusing the BJP-RSS of imposing its ideological, political and cultural vision everywhere, Yadav said that under the NDA regime, the situation from Jammu and Kashmir to Northeast to South has become tense and fragile.
“May I warn this government if its policies spin J&K situation out of control, it will amount to the success of Jinnah’s two-nation theory,” he said. 
Congress general secretary Digvijaya Singh, who also attended the event, asked ‘all progressive forces to wage a united fight against BJP and RSS on basis of issues and ideology’.",NAG
Darun movie....,NAG
If we able to help illiterate people with internet. It's sounds good.,NAG
It's not only great to the national. Also for the peoples of the Indian and the world,NAG
Govt does not want to do anything to erode the morale of start-ups: Electronics & IT Secy,NAG
your market highlight is dim .....can you get me the sunlight ...need market photosynthesis to happen ---come on anuj ----> is this current news ?,NAG
"Hi, What Shall be Bottom Range for Nifty in Worst Scenario for April Series.",NAG
Pity you still don't see through this fraud AK. As he doesn't hold any portfolio in Delhi cabinet why doesn't he relinquish the CM post and continue as the convener. No one will question his spending time in Goa & Punjab for party campaign then,NAG
More than 30% of my current inventory is 3 months old: Pawan Goenka,NAG
They have sacrificed their lives for the nation and their death dhould not be go in vain.A strong retaliation be carried on agsinst Pakistan.,NAG
Hope i wiil be a part of kgp in next life,NAG
"Well in return Indian army can kill few paki soldiers no big deal, but are we looking for some solution to end this or such skirmishes will go on for next 50-100 years, being a more progressive and developing nation it's India's responsibility to find an alternative.",NAG
Hearty congratulations.!! to  AP CM CBN for State of the Year Award.,NAG
Can't blame the untouchables in India - born to a life of hell.,NAG
"We understand it's difficult to answer about every stock, why don't you give a overall view on the industry of that particular stock",NAG
sachin injury never hurted him  from is performance -past record reveals .....because he got  a peadiatric home surgeon working 24 hours with him .,NAG
Nice,NAG
"The Almighty shall never forgive those who are responsible for killing innocent civilians. No religion endorses such a criminal act. Unfortunately there are people who carry out such barbaric acts in the name of religion. India will never forget the death of 257 innocent people who fell prey to the terrorist attack that took place in Mumbai in 1993. The injured are undergoing treatment. Pakistan had been all along denying the presence of the most wanted Criminal in their country,  but the truth has ultimately come to light. This has once again proved that Pakistan is responsible for vitiating the atmosphere of India with the help of criminals who were provided shelter in their backyard.",NAG
"2 Pak posts that gave cover fire to Pak BAT razed to ground, army sources tell this is not even the beginning of India's real response",NAG
Seller Cafe's seems very innovative and flexible in the back-end. Shared ecosystem. Gr8!,NAG
I have been telling this at all forums i talk at.  Gst will boost interstate sale like euro did for Europe.,NAG
Royal enfield bullet seems to duplicate lot of problems not as the original old bullet,NAG
Its fake the site says it crashes try again in 24hours it is bad.@#$%#@$$##,NAG
"GAZETTE --->21 national holiday to be increased by 23 
List of National Public holidays of India in 2016 -includes demonitisation 2 days",NAG
"Yes, time for mr. Kejriwal and aap to face the truth and change the way they work!",NAG
"I ❤️ this Bahubali both parts,,I have watched bahubali 2 on Saturday,,, Awesome movie...Houseful in Dubai cinemas...it really deserves it all...",NAG
Best PM in The World.... Koi aapko kuch bhi bole...Par aapne sabko hila diya... Whatever  decision u take is always for our best.,NAG
Thanks Jio network.... It Helped me a lot in getting self trainned in new technology when there was no internet access around me...,NAG
Ek bar odr do modi ki jarurat nai 10 sar lanay ki maray jawan hi lakar rakh.dangay 10 ki jgay 20,NAG
PAK ARMY HAD ATTACKED WITHIN 200 METRES? INDIAN ARMY SHOULD KEEP EYE FROM CONTROL ROOMSO ARMY CAN ATTCK ON THEM WHO ARE ENTERING  FROM  BOUNDRIES,NAG
"😸 Bot💕 Powered🌵 By🎈 Prince👯 Fadii

🏨 See My Bot Speed  😽 India TV
♥ c h α υ δ h r ψ s 🌹 β ο τ τ ε r ♥
🏢 Saturday : 29 - April - 2017
🏨  Like Back♥ India TV
🏥 Comment Late  24 detik :)
 🏪 Auto Comment By   Prince Fadii
 🏯 🔎 Baby-Bot.tk 💡",NAG
KKR lose by there own mistakes,NAG
This all issue created by India Because India don't want to solve the problem in Kashmir ....,NAG
shireen Sonia reema ekta latha surbhi Nigel varinder @  smart work trumps over hard work.,NAG
Economy has come to standstill! It will have serious implications on GDP,NAG
"Sukma naxal attack: Irked by entourage bursting crackers, family of CRPF jawan Sher Mohammed refuses to meet BJP MLA V Solanki",NAG
sir j berger paint idfc bank ambuja which 2 stocks enter rite time plzzz tell me,NAG
Mr Jaitley has to do some balancing  acts in view of the upcoming assembly polls.The union budget is not expected to be entirely corporate friendly.The govt. is considering waiving off interest on loans taken by farmers .A marginal rise in train fares is likely  as the govt. is considering providing social security to coolies who constitute unorganised work force. More than 70 percent of indirect tax collections  has come from the oil and gas sector which has seen rise in international prices.The govt. should stop announcing immunity for black money hoarders any more as frequent announcements of immunity raises question about the strength of govt.'s enforcement machinery.,NAG
Someone to slap on his face. And throw chappals on him.. . to make him realise how common people are.Suffering..  because of his incompetency..  he should resign.. he has surrendered the independent nature of rbi to the govt.,NAG
"Hi sir,ONGC may take control of HPCL. whats your thought?",NAG
પાકિસ્તાન જે ભાષા માં સમજે સમજાવવું પડે એવું મોદી સાહેબ કહેતા હતા પણ ક્યારે ?,NAG
Whose airport look do you like the most? Let us know in the comments below.,NAG
Hi should be renamed as sirish bunder,NAG
grand salute to you both for making us proud ☺ and also to all the sponsors,NAG
"Secularism means Respecting other religion,",NAG
"Nice move ...i too want to leave my habit of chewing gutkha ..but no one is telling me its alternative ...i know its a bad habit ...but truly , it soothes the mind ..and it is a cheaper alternative to other such ingredients ..",NAG
"It's good but another perspective is that one's an athlete achieves ,evry bdy wants to have a chunk of being associated with them....but wen they are struggling , preparing ,very few pay heed to them and their sporting needs. Feel proud of our girls,but don't loose sense of realism and the lacunae in our system,which prevents a nation representatives of one-sixth of humanity have a respectable medal tally in Olympics.",NAG
Happy birthday to his highness 😁,NAG
BJP's Yogi Adityanath has been chosen as the next Chief Minister of Uttar Pradesh. WOW😀😀😀😀,NAG
Right you are,NAG
I don't know why people are blaming govt for awarding ... They do deserve it ... It is very difficult to win medals at this level .. We are the biggest hypocrites ever .. And please guys with due respect don't compare anyone with soldiers ... They are way too much ahead in patriotism .. commenting on fb is not gonna help ... Only thing I agree to is we should have better facilities .. Very proud of not only those who won medals but also those who participated .. Also poverty is a different issue altogether ..,NAG
Every script in Psu index if bought futures giving almost 50-60k return ..!!,NAG
Nice,NAG
Lic housing 2lot @536 and l&t 2 lots @ 1447..should I hold ??,NAG
"How India will remain top growing economy, IT & Pharma is now most downgrade sector due to Global prtoectionis policy ?",NAG
"Sub:- (i)- Before (Ret) High Court Judge a lady dies in Hospital due to non-availability of NEW currency (ii)- Law should be same for all. The Govt & RBI should be prosecuted for causing deaths by negligence u/s 304 A IPC etc

--- On November, 25 evening on a business TV channel ‘magic bricks NOW’ one of the panelist Justice (Ret) M F Saldanha said that in his housing society at Mumbai a lady had heart problem hence her family members and neighbors [including Justice (Ret) M F Saldanha] took her to a nearest private hospital but she died because her family did not have new cash currency to meet the demand of the hospital. 

A negligent driver is prosecuted and punished for killing a person by car / truck. The organizers / management of public functions / utilities are prosecuted and punished in case of fire due to negligence in which people get killed. Similarly the authorities / officials of Government and Reserve Bank of India should also be prosecuted and punished for negligence about demonetization which has allegedly killed ~ 70 persons, as mentioned at:- 

http://www.alwihdainfo.com/Opposition-protecting-Government-and-RBI-from-prosecution-under-Section-304-A-IPC-etc_a45304.html   

It is expected that Justice (Ret) M F Saldanha will take this matter to its logical / legal end and would get justice to the victim and her family, relatives and friends by getting the GOI & RBI (and hospital authorities) prosecuted for negligence etc about illegal demonetization program which has caused this death of the lady.  

Regards

Email: hemraj_jain@yahoo.com",NAG
What about Make In India? 1.25 cr population can't make a jet? But Indians ruling all over the world?,NAG
they just announce money and it will be looted by some politician or govt officer,NAG
The decline in digital transactions in two successive months goes against the government’s stated objective of scrapping high-value currencies — that of moving towards a “less cash” economy.,NAG
RBI should also be given some credit for immense support,NAG
Anything more than 10bps is atrocious. E-Wallets will get wiped out if PSU Banks support their wallets at no extra cost on Govt directive.,NAG
Aah.. what is the agenda that a news co asks users to share only this particular issue!??,NAG
I keep my respect free flowing. My disrespect has to be earned.,NAG
Now AAPtRds will abuse anna hajare,NAG
Can fin homes or LIC housing finance for long term??,NAG
shiva shiva shiva shiva shiva shivaya ...ecstasy of shiva .celebrating the coolest,NAG
Great Sidduji congratulations,NAG
Yup...its a truth...I know how they make filing of innocent people. Don't go for Airtel....,NAG
Plz fund players before so tat they can win more medals for india,NAG
Are v soldiers bro???? Its only the politicians on both sidez who are benefitting from this conflict,NAG
Every time anuj finishes sonia starts speaking 'oh yes' hahaha each and every time.....,NAG
here our ladies are talking about natural resource ........news flatulence-sounds great...please fix some silencer for your mouth,NAG
It is below dignity of comman man to comment on this news item.,NAG
"HI, Anuj & Sonia please give a view on the move in Hindalco today, is this move sustainable ?",NAG
misuse ....aadhar should not be used as a card for identity proof -strictly,NAG
"🎁 

 💙 💚 💛 💜 ღ ♥ ♡ ❤ ❥
ʙᴏᴛᴛᴇʀ ᴋɪɴɢ ᴀᴡᴀɪs ᴄʜ
 💙 💚 💛 💜 ღ ♥ ♡ ❤ ❥",NAG
if some one dont hv quality and run after ransom amount and work had fr 10 yr also..nothing can happen..it need dedication and special raw talent,NAG
Anuj and Sonia Your Views about  Kaya ltd for long term.?,NAG
What levels are  expected in Maruti after the results?,NAG
"bad fellows............. even a common man can predict monetary policy, but you guys cant live up",NAG
"Totally agree with Indian Army Cheifs statement : Only few Kashmiries take violent route in order to achieve their Freedom, rest all are protesting through Non Violent protests.",NAG
Rcb today win the  match,NAG
Big deal !,NAG
two post destoried . indian tank went in side pakistan and killed 7 soilder.,NAG
"Attention: Indians have launched a False Flag ⛳️ Operations . 

They claimed that Pakistani forces infiltrated the LOC killed and mutilated bodies of two BSF jawans . 

The claimed location is not just heavily mined and fenced but has been under constant Indian Army surveillance citing attempted infiltration by Kashmiri Militants . 

It's obviously an attempt to sway the international community away from the atrocities committed by Indian Occupation Forces on Unarmed Kashmiris.

Previously the Drama was done to fool Indian population for UP Election this time God know what they have in Mind but it's simply Evil and in the end people of India will suffer one way or the other",NAG
There is no other version of secularism because RSS does not believe in Secularism.,NAG
"Hilarious! Great one, mate!!!",NAG
Will the fmcg sector get re rated coz of GST cmg soon ?,NAG
Happy Mothers Day!,NAG
"National waste...
 Now no lokpal?",NAG
"Tilling the soil is done not for gain , but for better foundation for the roots ,against pest , better irrigation, better space given for the crop, better quality yield  -basics of cultivation of financial discipline .",NAG
Now this is really bad.... on one hand govt giving incentive to go digital...on other hand charging for going digital.,NAG
We are developing energy but ur giving to corporate companys not Indian formers more...,NAG
Hahaha...I don't need advice from anyone who is not in journalism...I know what I do...Good day,NAG
"Whether slight mismatch in address blocks Adhaar Pan linkage? 
Solution",NAG
Tamil Nadu Chief Minister O Panneerselvam Resigns,NAG
"This is not only happening in that route....This is happening in all the routes and has to be inspected and speed controller has to fitted in every bus...
Hope all RTO would take steps to control these things...",NAG
"Pakistan may wrongly thinking that Pak is a superior  nation with support of China or some big nation's , but Pak forgetting that every nation recognize Pak because fear about strong Indian nation as neighbor , so it is Pak duty to respect India if not it will become one more afgan or Syria ..... So be careful pak ....",NAG
"Jatin Makwana BJP said implementing Lok Pal is impossible, why isn't he protesting against them?",NAG
Something new and interesting waiting to see the full video!!!!!!!!!!!!!!!!!!!,NAG
Gud one but im buying the future today for cheap or bargain price,NAG
For which accounts this policy applicable for saving accounts or current accounts???????????,NAG
Can Escorts correct from here due to below avrg monsoon,NAG
With Jio you gave me back the best young days back as I best used my smartphone was after getting your product in my life. Thanks to you.,NAG
"We are sorry and sad loosing a high calibre .geniune and real man.
Your land ..your service. Do wish u become FM one fine day.. still lots to offer from you for country",NAG
"Sonia good time to buy irrigation stock ?
Jain irrigation.
Budget theme?",NAG
"The west (America) adores her! It's her own people here in India that's constantly hating on her. 
Why can't we support her and root for her?!
 She is the bees knees in Hollywood right now, and she deserves tremendous support and well wishes.",NAG
"If i dont get water for a day, leaving aside all my so called sanskar, i will steal somebody's water.",NAG
News From Jansatta,NAG
Cnbc is owned by Reliance/ Ambani....so you should  appreciate the courage to write about the demerits of demonetisation,NAG
Modi ji has any words today or only man ki bat will do,NAG
fair treatment to majority also works. please understand. jai maa bharathi,NAG
"Indian Army Admitted that Pakistan Army have successfully conducted #Surgical_Strikes inside Occupied Territories of Kashmir and Killed two Desh Bhakts releiving them from disgrace of being a national of Toiletless Nation.

Acvording to Indian Authorities Pak Army intruded into Indian territory, killed 🔫🔫 two Indian soldiers, had some laugh cup of tea ☕☕ with biscuits🍟 , mutilated their bodies and went back to their barracks, now tell me while this all rubbish was happening what were Indian border forces doing watching Mia Khalifa and Sunny Leone or Bahuboli-2 🎬🎬 movie?",NAG
Maybe u could live in a pod for a night...,NAG
"Hey Megha Vishwanath, so used to watching this with only you as the rocking anchor...Will take time to like the transition😃",NAG
ur a dreamer we are the executor check past wars,NAG
Sp tulsian ws the reason for nmdc downmove y do he keeps retail tempted,NAG
"Sir, LWE activities does not in any way relate to Adibasi or SC /ST. Or development. A group of left supporters are exploiting the local inhabitants and stringent action against those people are required.",NAG
she dznt even deserve 2 live in India.... itz our country kick her out,NAG
raj deep all old news ? ....why indian women parliamentary  have decided  it .....?,NAG
"It is actually a correct point.With monumental capitals and data in the hands of few large businesses,they are going to render small ,medium and big Indian businesses powerless.",NAG
China wants a market to sell their goods. Not to purchase anything from there.,NAG
Lets have mallya in bikini and have a photoshoot calendar ...,NAG
Global IT spending expected to grow by 5% in 2017 & 5.3% in 2018 vs 2.8% in 2016: NASSCOM,NAG
"Wat is Indian army waiting for....
I think orders from upper level...lol",NAG
Mam I have 1100 motilal oswal financial @ 508 give me 10 year TGT,NAG
OMG.!!  Love it. No one can nail that dress better than PeeCee... Absolutely no one... U rock..!!!,NAG
Riots occurring bcoz people has no faith in police or our judiciary ....Or jealousy & politics...,NAG
Gautam Gambhir said that his heart went out to the losing team Sunrisers Hyderabad.,NAG
Make me Prime minister for 3 hours only.... and will solve this Pakistan issue for coming 3000 years without any hurdles.,NAG
"She needs to walk on the roads of India than walking on the red carpet.. if she atleast donate half of that thing sweeping the floor( u name it anything u want) to some poor child ,he / she will have a dress.shame on these ppl who waste clothes in the name of fashion",NAG
Its total admin  of mistry business ...ratherr than...tata. Hope people can understand...,NAG
Virat Kohli may be known for his aggressive on field behaviour but Michael Clarke admires him for the way he is off it.,NAG
'There is Rs 400 cr of counterfeit money in India',NAG
Simply sack KADI NINDA home minister. The most useless minister after Jaitley.,NAG
Do you think that the fiscal strength of the economy will be hugely enhanced if obstacles to Goods and Service Tax (GST) are resolved ?,NAG
You are Great sir and your words  also great....,NAG
Unleash rockets and motars indian army give those porkies a piece of war they want,NAG
"Home based work without investment

Work in your spare time and earn unlimited 

We have offices in every city of India 

Check last month Payment of 42lac 

Type JOIN and WhatsApp us on this no. 8698614666",NAG
Is it include Gandhiji also?,NAG
Aiyaz Khan This has no relevance to the subject matter.,NAG
Incredible India!,NAG
What about those who are stranded in Bihar and Ujjain flood????? How many crores for them....,NAG
"Yes, it is absolutely true, although some places and the people, all concerned to Pakistan, are only the best choice of China for the current economic crisis in Pakistan......",NAG
Wonderful reply by PMMODI. No opposition can stand with him in intelligence.,NAG
"8505050887#get_immediately_solution_for_your_all_problem_contact_now & whatsapp
Vashikaran, love marriage, love problem, family problem, husband wife problem, business problem, child problem
#solution_with_100% guarantee",NAG
Who is this bloke?  Never heard his name before.,NAG
Ratan Tata is Baap of all!!!  No need to worry buy on dips.,NAG
I think DP,NAG
Surely not a Muslim ban but moreover a ban on entry of citizens of 5 countries? Not that I am supporting the ban just saying that it's not a religious issue.,NAG
Anuj if R.b.I announce 1℅ rate cut what will be impact on mkt,NAG
"💥Part Time JOBS 
🔰 earn daily 500/-to2000/-
🔰 No Registration Fees 
🔰 No Hard Work 
🔰 Govt. certified company
🔰 if you want to join? 

🔰 type ""JOIN"" and 
      send it to whatsapp 

🔰 WhatsApp num:
      +919729460094",NAG
"#CurrencyCheck | Rupee touches 68.80/$ in early trade, currently off lows on dollar selling by state-owned banks. Manisha Gupta in conversation with Bhaskar Panda of HDFC Bank",NAG
In Bull market any rally is fair u should buy only fundamental scrips to survive,NAG
Hi Anuj & Sonia please give a view on Hindalco & Jamna Auto please,NAG
"Love You Sonia, i watch CNBC TV 18 only to see You......",NAG
What about TCI Anuj  As you know porinju as he told he has good amount of holdings in pms ?,NAG
Exide down to 208 after touching 225. Where is it headed further ?,NAG
Don't judge a person by his face but by his character...,NAG
Who r u ? U. R no way in lime light....If indias fate service through fews from last 60 years...why not with RSS ideology....lets test them too.,NAG
Huzaifa Khan modi had note done any crime stop crying false he had been given clean cheat by the apex court of the country and u better respect courts decisions,NAG
"The people like him , that's all that matters",NAG
"Bought Crompton Greaves CE65 @0.9, what target should I keep??",NAG
I took an oath to stop drinking #COKE & #PEPSI #justiceforjallikattu #savejallikattu #banpeta,NAG
Should be buying in wockhard from this level due to usfda issues??,NAG
Incumbents can survive despite competition as large part of India unbanked: Usha Ananthasubramanian,NAG
#ExpressBlog I confess Hillary Clinton was not the greatest opponent you could have faced.,NAG
I hold the PM in high regard and admire him but cannot forgive him for backtracking on his promises to the armed forces on OROP,NAG
Awesome use of pen there...beautiful writeup..,NAG
"Top ten list -traffic , pollution, congestion , development ,best roads , real estate , property cost , employable , etc -will reflect the same city again and again -minimum five -London , Newyork, paris , brussels , tokyo, mumbai , Bangkok , singapore , beijing , seoul , etc - pollution is the growth index  -bye -product..pollution time zone of the globe",NAG
Now you rundian can understand what is surgical strike 😀😀😀,NAG
Just Dial rallied in the end ..Reason for so rally,NAG
"Keep on maintaining relation with this ISIS backing Dictator Erodgan, and let our jawans martyr on daily basis in Kashmir, Chhatishgarh, Assam and Manipur",NAG
"First of all i wanna clear u something Rahul Bhardwaj...Tarek is not talking about Islam...He's actually talking about the Muslim Ruler who rule our India.
May be they are some good or Bad.",NAG
What makes him dictator and modi not. Have you been to turkey or met some turks,NAG
"Central Government Act
Article 48 in The Constitution Of India 1949

48. Organisation of agriculture and animal husbandry The State shall endeavour to organise agriculture and animal husbandry on modern and scientific lines and shall, in particular, take steps for preserving and improving the breeds, and prohibiting the slaughter, of cows and calves and other milch and draught cattle.

If someone can't respect the law of this land is free to get lost from this soil. No offense.",NAG
Jikku Abraham are there jobs no jobs and worst situation farmers suicude,NAG
Cyrus proved to be no Rattan Tata as market assurance,NAG
"Please don't best money for Olympic medals .Please half indian soldiers and her family .One soldier deth for 10 lakes ,but Olympic medals for 5th 10 cr. Please change mind. I am sorry for hot any portion.",NAG
"It's a stupid thing, to see every single thing in a communal angle.",NAG
Aabharan Hemanth this is why rafales and surya kiran's were simply taking off :p,NAG
"Scientific reason that since many yrs this ABP news giving OPINION  POLL in favour of BJP just before election which gives positive waves in BJP favour. 
Why chief editor of ABP doing this since last many years.",NAG
Good news. His attedance only is there to oppose  the policies of this Govt. particularly of BJP Govt. irrespective of any nature.,NAG
I lilove you,NAG
Salute to her.,NAG
"At this time when steel. Is in dumps. ….  
no man can help.          ?",NAG
This is just theory. Restaurant will definitely charge. It should be completely removed. As per wish k liye tip is there ..,NAG
She had the guts to speak nothing but the truth. Karan an eye opener.,NAG
Sir U r d Best PM ever in Our India,NAG
"Understand that nothing is free, it is your tax money. If you are getting subsidy on something, you are getting a stick on other things.",NAG
Not even 0.5% of population have black money as cash...this is just an advertising campign with people hard earned money...making no value to currency.... who knows what next government will do,NAG
Will match tariffs of other operators & offer 20% more data: Mukesh Ambani,NAG
