Sentence,Label
The strike required on the Vaampanthi Aakaas of these naxalite. i.e. CPM and it's allies. Then only this problem will get solved. Otherwise they will keep on Producing  Traitors like Khalid Umer and Kanahyas ! ,1
have even ever seen someone like your brother or jut a friend killed in front of u before ,2
we need to give strong reply .... they need not forget that....... ,0
"Sanjiv, use burnol
Son. And have beef tikka then ",1
"I say from India. Parimani mam you are very beautiful. I Miss you so much. I
did the political science Honors from Jamia Milia Islamia University. I also
wish to visit you in Bangladesh. Happy Life. ",0
Which one should I buy now ?  Gruh / LIC Housing/ DHFL ????? ,0
He (Hazare) dashed indians hope. Where is Lokpal bill for which u did so much drama ?? ,2
"that's bhajan not disturbing you coz it's in India..but it would be harmful for you if you living in Pakistan, Bangladesh, Iran,Arab etc country !! So stop your secular behavior !! He didn't tell to stop Azan or Arti but he just said that you don't do it in mike with high sound in morning !!    But so many sickular's turning it into communal comment !! ",1
Stand with jnu #standwithjnu #queer #supporter #spread the #word https:// twitter.com/akhilkatyal/st atus/729599936338268160 Ã¢â‚¬Â¦ ,0
"My son this is not 1971 and a brigade of our army is not combatting with the cowards of a whole country...  Its basically party time...  Punjab,  Nagaland, Assam and Kashmir will be separated ",1
Think so u have read Quran Anurag Mishra ,1
Looking fr lesbian partner ,0
"Great work Modiji,but even look into low class people and doctors and their hospitals also. ",1
Love you brother ,0
So he joined bjp internally. ,1
Place name please ,0
today reliance will give 4Ãƒâ€”score of india mb 3g data. so i want india to bat first...#indvsuae ,0
ItÃ¢â‚¬â„¢s black law period ,0
Disney's Pixar's Up movie review ,0
Remove reservation.. continue providing financial aid to under privileged. Let Merritt prevail in jobs. ,1
"The headlines ""he won the trust votes"" should be reworded as "" he has bought the votes""  Now, we face the hard truth that money and power wins, what else can u expect from a corrupted group ? ",2
Police might have been busy catching the bikers with helmet and other riding gear on. Coz they are the only problem on road. ,0
You can not justify the hike to meet the fiscal deficit ,1
Hazare is a stooge of RSS ,1
Oh yeah cave civilisation can claim that .. after all u r their illegal creation Ã°Å¸Ëœâ€° ,0
Salute to jahangir ,0
"Before you lose 5 minutes a night, now it'd be more. ",1
Blade fool ,2
What kind of media is this!!first they make headlines of indian soldiers being killed by rocket launchers n now about mutilating their dead bodies....this can happen only if Pak army crosses LOC....btw it looks like a #RealSurgicalStrike with evidences on indian media ,2
"8505050887#get_immediately_solution_for_your_all_problem_contact_now & whatsapp
Vashikaran, love marriage, love problem, family problem, husband wife problem, business problem, child problem
#solution_with_100% guarantee ",0
"Communists vermin were behind Partition of India, https://www.youtube.com/watch?v=lfbUE5tp0zE ",2
@MASK shut ur polarizing mouth n speak on triple Talaq!!! Wen u talk on other external affairs then y dont u speak ur inner sin?? Beta Jab Anna ji ko bolre ho to soncho kitna tum honest ho?? ,1
"Boys n girls should have equal rights.  
Whats deemed right for girls should right for boys too n vice versa ",0
"Chapter of RSS golawarkr chapter 29 n verse 420 forcing on others community of indians to eat what their choice of menu   food should eat. moron grow up its ours India secular and democratic country.! 
Your party is ruling in the state of  Goa & NorthEast can't ban beef there and cant ban on export too and here talking to be ban in kerala...hahaha moron bhakto ",2
gangaa mamgai what u want mam?? ,0
Every indian minorities must know they are minorities and will be minorities if we unite on black anti social doings ,1
That is why Kashmir situation goes worst day by day ,1
Vasa Madhukar Never for the wrong reasons. I had stood with him very firmly during Gujarat riots. ,1
Facilitating bank thuggery is the idea behind this exercise. Who said banks love you? ,2
Subhashree Mondal what ,0
RSS agent ,2
"Has he become just another Markandey Kataju? Giving statements after statements only for TRP. 
Where are his genuine supporters? 
Where is 'HIS' Janlokpal Aandolan? 
.
By now he should have learned that people support AK more than him because everyone knows in India nothing can be changed without power. ",1
Mr saini why r u creating trouble for BJP govt. If this remarks r true ,0
What is your view on telecom for a 6 month perspective? Especially the smaller players like idea and RCOM ? ,0
You have to be opportunistic to be successful. If you are not then you are doomed brother. ,0
Did it win...really LOL ,1
If he was Arvind Kejriwal- he would be trolled ,1
rt if you are laughing at pakistan... hahhahahahahahahahahahahahahahahahahahahahahahahahahaha #indvspak #pakvsind ,0
how we can think about justice when number of law makers are rapist & big criminals..? ,2
Parth jindal looks like chip of an old block. Watching him reminded me of young sajjanji way back in 80 s ,2
He is duffer ,2
right bro from dubai ,0
Great wall cannot be the barrier for Great leader <--->Great leader knows how to use the chewing gum for climbing <----> For Great barrier Reef steve ballmer. ,0
another attention seeker after gambhir nothing else ,2
Happy birthday sir. ,0
Rajshree Jena real face haha world know ENDIA face ,1
Vidyut Kauntia Put this into perspective and then some of the graduate pay cheques seem outrageous !! ,0
Nice Comedy bro Ã°Å¸â€˜Â ,0
Who will be be headeding 100 Pakistani soldiers?? TV channel? Or through Yoga ,1
"Sagar Chavan only I've to worry, it's my state. Excuse me Maharashtran plz ",1
It will not surprising if martial law is declared and Army have to do everything as necessary ,0
He was boy friend of your mother ,1
Yogi Adityanath should have come in her support .His support would have salutary  effect on the loose cannons in his party. ,1
"Yogi Adityanath, BJP could have opted someone else. Its UP not VHP. The way this man has given aggressive statements, it makes him only suitable for VHP & Bajarang Dal and not for CM post that too of UP. BJP has made an arrogant move. I am a supporter of BJP but not for this move. ",1
"Even army personnel are given life sentences over cases of fake encounter and
rape cases by army court. So there's nothing like we can't question them.
Questioning doesn't categories you in sexist or others ",0
"We were using Cola n Pepsi for toilet cleaning n it worked!!!!
But after some days due to cola effect toilets tiles got more vulnerable...
Now SBI wants from us to drink this holy water as a part of digital revolution!!!Ã°Å¸ËœÅ“Ã°Å¸ËœÅ“Ã°Å¸ËœÅ“ ",1
What an foolish women... ,2
Tital itself is biased. India has been subjected to minoritiesm in the name of secularism. Now India is only restoring secularism! ,1
"judicious stap by Guy,May God keep him safe.If laws not on his side, what else
a men can do? ",0
Useless remark ,2
Ask 100 people what their jio phone number.. not even 10 guys remember.. Jio is gonna close down the day it starts billing.. ,1
His point is relevant and should be appreciated.. there is actually no point in broadcasting religiousness by loudspeaker..either its in Islam ..Hindu or any .. we all have our free mind set to follow or unfollow religion..It shouldn't be pressurised on anyone .. everyone is not interested in listening to Azaan or Aarti or Jagrata ... it should be kept in the ears of the ppl who are there at a place to listen it ..Loudspeakers use should be prohibited for religious songs. ,2
I think better buying opportunities will come up in December 2016 ,0
"This applies to all religions, sir. ",1
dog ,2
We need mens in the army not gay ,0
"Dear PM, hope you'll achieve the same.
But you're going too fast and we expect you deliver it as well. ",1
As a woman - I am proud of you ! ,0
"Exactly bro...... you are absolutely right. I am with your thoughts. Please
keep posting these kinda videos really appreciate your work ",0
I was crying* ,0
Sorry iam lateÃ°Å¸ËœÂ¬ ,0
"Dada,...Why do you even give shit to to such crap humans. ",0
Bihar ke Kitne now jaban hai sb ko lga do duty Pakistan ki Bahan chud jayegi ,2
"true review about film and fake librals too.. prateek sir.keep it up the same
honesty. ",0
"Okk Rakesh Shah i agree wid u that it hurts old people, schools, animals everyone... Bt will mentioning a particular Community in frst two tweets, justified?? Are muslim people the only ones who plays loudspeaker?? i too feel we shud stop noise pollution, bt every human being shud make an effort not just Muslims.. ",1
Thank you so much Ã°Å¸ËœÂ ,0
India must eat beef....its taste better than chicken....it is good.  Guys pls try ,0
But our siblings and nxt generation can enjoy the fruits....don't be selfish. ,1
#indvspak#won'tgiveitback#100#viratkohli....india india!!! ,0
"Scoundrel people 
Stupid questions ",2
"There r over 7 lakh people protesting in a silent way in the second longest beach of the world !! - THE MARINA, CHENNAI !! #BanPeta #JusticeForJallikattu ",1
U are much negative ,0
FORD FIGO IS THE WALKING STICK FOR THE INDIAN ROADS . ,0
"Pak didn't mutilate the Soldiers, their weapons did - Great thinker gurmehar Kaur. ",1
Ranu Mondal is gone ,0
kasthuri comedy showÃ°Å¸Â¤Â£Ã°Å¸Â¤Â£Ã°Å¸Â¤Â£Ã°Å¸Â¤Â£ ,0
Dont worry i will appeal to the the transport authority regarding ur concern. Till then use ur feet as mode of transport ,1
mixup misfield and a single! :d #indvsuae ,0
@MASK #indvspak match ka wait krte hue guzra.. or aapka?? :p ;)) ,0
i m gay from delhi.. bottom ,0
Thats the irony.. Sad ,1
thank you ,0
Being honest - i didn't get even a single letter ,0
U r right bro ,0
What about your well paid jagrata nights ? Many more can be counted under your same forced logic from Bollywood. ,2
1st comment ,0
Wants to be in news like Anupamp kheeeeeer and Gautam Gambhir ,1
Shame on Muslims koi Indian army kyun nahi jaata 15 Aug ko tiranga nahi fehraata sab desh virodhi tatv ho tum log ,2
"Wonderful, Amazing video ",0
