Sentence,Category
Agreed and appreciate ur step but the most poor execution,CAG
Justice served....,NAG
Red Salute Comrade #KanhaiyaKumar #StandWithJNU #JNUonHungerStrike #NeverSettleForSomethingVictoryOrNothing https:// youtu.be/E4B--VNDqCA,NAG
bro you have great wisdom,NAG
when you're up at 3 in the morning to watch india play cricket #indvsuae,NAG
"Lol, about 55% of Kerala's population are Hindus, and most don't have a problem with it. What makes it YOUR moral right to speak for them? 55% of the population wrong? Or you don't get maths and logic? Go on, blah blah blah...beef...aiyyo!",CAG
An innocent citizen of India was murdered by a gang of thugs in Rajasthan!,CAG
"Mr Hazare, you are a disgrace and a turncoat!",OAG
"Who are ashamed of him, chamchas of keeji.",CAG
visited Tauru in Mewat (haryana) today. It saw communal clashes first time since partition. Same story in Punhana last month. Its worrying,NAG
In five years power BJP Talks on single Issues that is Beef bain.....Look at Modi Changing india from 0 to 0,CAG
no amma nothing...only money.,CAG
Is bjp an intellectually bankrupt party that they resort to violence or abuses when get challenged in a debate?,OAG
"Why is she bothered, let her join Congress",NAG
He is doing good but he should have silenced opposition by facing them in parliament.,CAG
You are a certified ISI agent working in Dubai... namak haram !,OAG
20 overs bowled so far. ashwin 5-1-9-3 yadav 5-1-7-1 mohit 5-1-15-1 bhuvi 5-0-19-1 excellent figures! #indvsuae #cwc15,NAG
The moot question for today is that can someone in the name of expressing his opinion appeal voters to cast en-masse vote on religious lines,CAG
"corrupted state so sorry for the boy  , let the dynamic CM think about the needy n the poor forget cow",CAG
#indvspak dhoni steps in. c'mon india.,NAG
"She tells her name as Randi, gandwa as her father, jugaad as motherÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š",NAG
"Shwetabh, i would really like to hear your thoughts on joker. It will be
really great if you come up with that.",NAG
He too is interested to join politics.,CAG
First go and check the spelling of (Mohatama Gandi) Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,CAG
For me Varanasi election is not only about electing a new MP. I am here to bring a qualitative difference in lives of Varanasi's citizens,NAG
court never take interest  in right decision,OAG
Elon Musk has confirmed: Tesla is coming to India.,NAG
star sports india vs uae mauka ad: http://t.co/sgt8rszkgf via @youtube #indvssa #indvspak #cwc15,NAG
"Yes they know everything how to destroy India and make it 16 pieces. Medias
support follow them.",NAG
"Finally he spoke but not what he wanted to, but instead what Congress wanted to.",CAG
So happy to hear this from you,NAG
"Yes, we accept gift from masters but we can't accept charity from slaves....",OAG
Thank you so muchÃ°Å¸Ëœâ‚¬,NAG
We don't spend one hour and rush off from our puppies. :/ Tanvi Lolap,CAG
Aree stupid goons under hindu cover... Mamata is better acceotable hindu than goon RSS chief...  can any one challange on this,OAG
Election process has been long but people's excitement is only increasing. Direction of wind is very clear http://india272_com/2014/05/04/3d-,NAG
Sir what about anime??,NAG
Plss sonia anuj my question  on ur view on aban offhare,NAG
UPA's policies are such that each and every citizen of India is unhappy. They have looted everything: Narendra Modi in Deoria,OAG
twitter trending results for hashtags http://t.co/3b2okiggdo Ã™â€¦Ã˜Â­Ã™â€¦Ã˜Â¯ Ã˜Â¹Ã˜Â³Ã˜Â§Ã™Â-israe Ã™â€¦Ã˜Â­Ã™â€¦Ã˜Â¯ Ã˜Â¹Ã˜Â³Ã˜Â§Ã™Â #israelissti #indvspak #pakvsind #ble,NAG
Their imam tells to marry 4 women nd have 40 kids with them all.. BJP oppose this.. thts the main issue with these sufiyan type people,CAG
Wow....what a direction......amazing work,NAG
Day15: JNU Indefinite Hunger Strike Continues... #StandWithJNU @Shehla_Rashid @kanhaiyajnusu @UmarKhalidJNU @standwithjnu #JNURow,NAG
Shree Anna hazare is a sence less  person & very opportunist . he is very  very bewakuf because  now he is criticising mr A . Kejriwal,OAG
@_YogendraYadav told @amitmalviya that his grandfather was killed by a Muslim mob but his father was a Gandhian who chose the path of peace not violence,NAG
Why so many youtube ads in your chanel ?,NAG
Ohh really what about non tribals being treated as dogs in notheast especially bhiaries etc,OAG
Godi media shut up,NAG
"Unsubscribed you today. Had no idea you love abusive behavior towards women
that much. I feel sad for your wife. If you have a daughter, God knows how you
treat her.",OAG
"A person for whom bhashan means everything,hard work is a myth for him...",CAG
"And if they are advertising condoms why dont they advertise it in a decent and logical way 
Seeing sunny nude will promote condom ??",CAG
You are too good......,NAG
"He is considered to be hardliner.By appointing him CM ,BJP is going to give the message it is serious about the construction of Ram Temple at Ayodhya.",CAG
Dance of #Democracy is on. All should participate. Remember you are choosing your Representative to administer your beloved Nation. They are not your Masters but mandated to serve choose diligently. Access credible information and exercise your franchise responsibly. -Sg,NAG
Nawazuddin a toxic character babat realistic presentation,NAG
Nice review sir,NAG
You seem to be an expert in that Ã°Å¸Ëœâ€š,CAG
"Sir..I loved watching your videos I was a regular viewer.. but please stop
making these things personal.. you are a reviewer.. these things are not
expected from you.. I'm not a feminist.. but respecting a woman is not what
comes under any feminism.. respecting another human is knows as humanity.. not
feminism.. I'm not getting personal because of this movie..I hope you don't
too.. even I hate ""so called feminists"" but it's not about that.. it's basic
sir.. I hope you get it.. I'm a medical student.. Woman who will become a
doctor have to have strength.. she didn't.. Love is supposed to give us
strength.. not the way it made him feel depressed.. it was toxic for him too",NAG
Ye jabab kab milega modi je nhi to bol digiye aap se nhi hoga to hum log h pakistan murdabad,CAG
Next ur name that goes without doubt cox of ur curiosity !!!!,CAG
When people like you speak about economics it makes me laugh,OAG
"Its Time to Establish ""Men's Commission of India"".",NAG
@Asma love is love hyyy,NAG
Love you sahid kapoor Ã¢ÂÂ¤Ã°Å¸ËœËœÃ°Å¸â€™Å¾Ã°Å¸ËœÂÃ¢ÂÂ¤Ã°Å¸ËœËœ,NAG
printing new notes cost money and those banned costed and was all waste .. why dosent he get forign bank details of his political party people,CAG
As if UN has no other work. They will not even hear this guy.,CAG
"Can you please create a whatÃ¢â‚¬â„¢s app group? It would be really helpful for all
of us.",NAG
"Prithvi Setty and see where the ""due process of law"" has brought India, poverty, unemployment, crime and what not.",CAG
NiceÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,NAG
"Bro. how can you be so great. its a pleasure to listen to your thoughts. so
straight to the point and realistic.Ã¢ÂÂ¤Ã¯Â¸Â",NAG
Is this seasonal hike in market? Or hike before results ?,NAG
Certainly iits and iitians are overrated,OAG
Some people have habit demoralise Indian army.It does not make any difference.Powers had not been delgated to indian army. Now Government has given the free hand to army. Now see the result.By the grace of god Indian army has never lost the war with Pakistan.It has always won war.,CAG
Are they trying to create the bike out of WITCHCRAFT?,CAG
Can the Internet Facebook twitter All other block this moron cry baby just barking like a mad dog get him admitted to psycho hospital,OAG
"Rubbish, this is like scavenger waiting for death of a cow.",OAG
Even Pakistan has this law. You should know,NAG
"There is no hash tag for human brain pls. Who ever it is, the Intellect should be applouded. The media and the politicians are running in the same dirty stream.",CAG
"Look Where a Stupid Decision has taken us. Stop justifying it. Its a crack down on our economy, With no benefit at all.",NAG
Nioe,NAG
"@usher luck well i am from haryana. A small city called hisar. You can give me
your number if u want but frankly i will not give you mine. I would like you
as a friend. If you would like we can chat on facebook though",NAG
Bad story,NAG
Same as BJP will win in Bihar 2015 election!!!,CAG
Moron probably forgot that if the claim is true he himself is party to it,OAG
Ranu is a bad girl Ã°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸ËœÂ¸Ã°Å¸Ëœâ€ Ã°Å¸Ëœâ€š,NAG
Can Arab countries declare Hebrew as there national language??? If not than why should Israel Ã°Å¸â€¡Â®Ã°Å¸â€¡Â± have Arabic as there national language,NAG
"Plz make "" Joker movie "" review ..sir",NAG
Tu GMÃ°Å¸â€“â€¢Ã°Å¸â€“â€¢,NAG
All Right,NAG
While in Ayodhya and meeting visitors I learn the feeling of being let down on Ram Temple is very strong. If that decides the vote then we will not cross 180 seats. In the campaign this must be addressed and disappointment overcome,NAG
"True bmc the so called bastion of Shiv Sena,but the numbers tell a different story. Had the shs impact been there they would have had a complete majority and the bjp would have been left decimated. Still BJP has a chance to edge ahead of shs.",OAG
Delhi police is under Central govt control. So basically he is blaming centre ;-),NAG
INDIA is home to a quarter of world's hungry. In august company of Ethiopia Congo Chad and Niger. Any time now left to discuss them?,CAG
Shut down all IITs!,OAG
THANK YOU BROTHER,NAG
Anna ji where is lokepal bill where is your seculiyarism better you were some other dress not Gandhi topi,CAG
Madam @priyankac19 has complained in writing about being molested & being told to keep quiet. But it's ok if it not your thing since you are an aspirant for the congress. Bye now,CAG
world cup arrives and interestingly indian cricket team performance comes back !!!! strange Ã°Å¸Ëœâ€° #indvsuae #cwc15,NAG
"Lols.. and there you go, twisting the video.. 
Arvind Kejriwal himself has shared this video on both Facebook and Twitter.  
But you guys, #Pressitute need to necessarily create rift..",OAG
"magic bricks , ndtv poperties ....all this are bought by real estate and builders of this country ...who relish all the violations of floating the rules...all parties got the considerable share of profit .........real commodity that in stake",NAG
Let's see who will apologise... i wish it works but it will not... I can see the poorest implementation  in the whole process...,CAG
He is 9th powerful man in the world dont forget it everyone,OAG
"Sirf  dialogue pe dialogue aur kuchh nahi ,sab faltu bate NOTE bandi ke bad hamla bad gaya hay   Jai hind",CAG
"When NPR ask your father name tell them king fu kutta this idiots clapping as
well Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š",NAG
World 6th largest economy with 300million people still living below poverty line...what a joke.....,NAG
Is @priyankagandhi gearing up for a contest against @narendramodi? How many women MPs did Delhi send since Independence?,CAG
Right,NAG
Most honest words... Ã°Å¸â€˜Â,NAG
This is the well known face of islam...and they also very expert in playing victim card,OAG
"Ankit Prasad forget about banning us.
Remember we are not afraid of such type of banns",CAG
SHAYRI & WHATSAPP STATUS no,NAG
"MORE THAN THE LAUNCH, I AM THOROUGHLY ENJOYING THE COMMENTS",NAG
Triple Talak must be ban in india ......,OAG
"In India, whether Marxism failed or Marxists failed ?",CAG
This type of frustrated statement can be given by a person who has failed allover,OAG
"On the death of 2 jawans in LOC CROSS FIRING

OUR H'BLE HOME MINISTER MUST SING;

 RAAG: KADI NINDA......
GHARANA: BJP; 
USTAD RAJ NATH SINGH & AMIT SHAH.",NAG
Action willbe taken more then 40 to50 will go to jahanum,CAG
"worst conditions of minority in Pakistan,  really intolerance for other religions in pak",OAG
"Opposition does not understand that this step is political disaster but national building 
... PM has proved that he loves country more than his political future ... great going sir ... ppl will recognise your sacrifices",CAG
"gay boy add me  
+66992346914",NAG
"Why she is crying?
She is proud Pakistani artist. 
She is not bollywood thing  :3",OAG
He is saying of 1971 Indra didn't do demonetization....sir there was drought through out India....there was not able produce food for one time ...if govt would have done demonetization ..just assume what would have happened....today everything in place in spite people are struggling....pls stop giving emotional speech and don't compare with other past govt......which is not good at all being PM,OAG
rt ggiittiikkaa: best picture of the day from #adelaide. #indvspak #Ã Â¤Å“Ã Â¤Â¯Ã Â¤Â¹Ã Â¤Â¿Ã Â¤Â¨Ã Â¥ÂÃ Â¤Â¦ http://t.co/tfqkcptwzg,NAG
When Dawood Ibrahim the accused in Mumbai bomb blasts of 1993 was ready to surrender himself to the Indian Law & had sent such a proposal via @RamJethmalani5 why did the then Maharashtra CM @PawarSpeaks decline his proposal?,CAG
ha ha joke of the day      ur army only can kill kashmiris,OAG
HIS BUDGET... IS FINISHED  AND HE IS PLANNING  OR ASKING FOR FRESH BUDGET,CAG
Samia Rahman nc,NAG
Anna go to hell,OAG
Emotional blackmail no substantial evidence. What India loosing now never lost. U silent on BjP leader's hoarding black money,CAG
You are right sir,NAG
Each Hindu couple should have five children: VHP http://toi_in/iALE6a so first rss leaders should start a marital life? but will they,CAG
I think our Army is not capable of defeating Pakistan...,OAG
Please remove this woman from India,NAG
Height of stupidity,OAG
"Really? I'm not the one dictating an official language all the while degrading others you hypocrite.

There is a reason why Jews have been hated throughout history and this is yet another example of their tyranny.",OAG
"Tina Basetia 
You seemed to be a bhakt i believe , come on yr what does name do.. and the most criminal name of the era is Modi",CAG
Silence ? Why do people always make it look as if western societies are the major victims of terrorism. These immigrants fled their countries escaping chaos brought upon them by terrorism,CAG
"This review is more raw and more entertaining than the movie itselfÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š. Kash
yea review 3 ghante ka hota",NAG
bhaag bhaag well stoped ashwin! #indvspak,NAG
I think she is half mental plz send her to mental hospital,NAG
Report the video,NAG
"anti cow slaughter law brought by congress government way back in 60s prevents slaughtering of milking cows & calfs of any age, only oxen above 12years, dry cattles & buffalos can be used  for beef. so that become illegal  happening under the very nose of law, police & government not preventing such acts & butchers are not caring the law",CAG
I think all idecat same time between  26 day markets  is going  on very lows,NAG
RIP Indian Express!!,NAG
Ã°Å¸â€™Â¯ correct Ã°Å¸Ëœâ‚¬Ã°Å¸Ëœâ‚¬Ã°Å¸Ëœâ‚¬Ã°Å¸Â¤Å¾Ã°Å¸Â¤Å¾Ã°Å¸Â¤Å¾Ã°Å¸Â¤Å¾,NAG
Hats off for ur sily move. Common people are sufering not u cheaters ..,CAG
I respected ur voice...u proved that u r not the follower of Mohd. rafi.....even rafiz could have slaped  on u on this statement.....wat about ur concerts....wat about ur songs wen people play on their weddings....shame,CAG
U trolled her correct.... I  sure she is another kanhaiya kumar in making. She doesnt have problem with ANTI NATIONALS like umar khalid.,CAG
I love you bro,NAG
'Class 12 pass' and education minister? No. Madhu Kishwar tells Smriti Irani http://firstpost.com/,CAG
Any part 1 through 15 or 16 for this movies???...,NAG
Plz look into education problem that rural children's are facing.,CAG
Like you,NAG
Its worth watching instead of wasting time on PUBG,NAG
#worldcup2015: bhuvneshwar kumar replaces injured mohammad shami vs uae. india to bowl first #indvsuae,NAG
"SIR, SORRY YOU HAVE CREATED MONSTOR FOR INDIA-WE ALL HAVE TO PAY BUT BAD DAYS  WILL BE OVER WITH MR MODI TEAN, PL DO NOT REPET MISTAKE AGAIN",CAG
"Kabla Ch.....go through this link ....hw ur BJP/RSS guys got caught transporting cow meat in Gujarat...!!
https://www.truthofgujarat.com/gujarat-bjp-exposed-bjp-car-caught-transporting-cow-meat/",NAG
'Injustice anywhere is threat to justice everywhere'. Sincerely thankful to Minister Sushma Swaraj for raising the issue of abduction & forced conversion of our Hindu sisters in Pakistan. Now expecting her to show the same concern and empathy for our Indian brothers in Gurugram,NAG
'You gave the French company several exemptions. You removed the integrity clause. You waived the bank guarantee. You helped them with the seat of arbitration of their choice. You amended the DPP to help them. You concealed all this from the Supreme Court.',CAG
There are ten thousand more logical ways to explain this,CAG
will support if you have guts to take decision of taking digital political contributions...if not other atleast your party start this...,CAG
"how our govt going to stop this Arundhathi roy like people , We want peace and
development of our nation even opposition parties not doing any favour to
support our nation but they are bothered about their own position as present
Mody govt working to clearing all pending issues of our nation and putting our
nation into fast development.",NAG
@SanthoshDatha : Aug 24 I expect to be in Vancouver to address the Hindu Sikh Forum,NAG
The intellectuals of this country could not digest the fact that the BJP has won inspite of all their best efforts by playing majority and minority divide cards. The victory is against their wishes and expectations.Even as minorities themselves accept and welcome the verdict the minority intellectuals within the majority community only oppose it just for the sake of opposing it for the sake of livelihood.,OAG
Owaisi the terrorist,OAG
So true this old man is funded by rss and bjp,CAG
Let them kill each other. Dacoit parties both.,OAG
"We will continue to support Afghan Talibans as they are our brothers & great allies. Without the consent of Talibans, no peace is possible in Afghanistan. So via Afghanistan, R&AW should stop spreading terrorism in Pakistan & get out from any involvement in Afghanistan.",OAG
"People with  problem of. Diffrent religion s. 
Should go on moon",CAG
"When our own President appreciating the work done by the present Government, Opposition parties seems not interested at all... They shouldn't be like the #IndianCrabs .",CAG
Strongly deplore the statements made by senior SP leaders. Ballots will reflect public anger on this irresponsible attitude towards women,CAG
Fake,NAG
Your right my friend,NAG
BJP MLA is most powerful position today. Police officer need to understand.,CAG
"Napakis are greedy dogs.Ã°Å¸Â¤â€˜Ã°Å¸Â¤â€˜
Kick them if you see. Cheeeaap
Napakis - thooooo.",OAG
We will take Policy based decisions to avoid discrepancies remove red-tapism & bring Transparency in Environment Clearances,NAG
"What is this new wave of feminism? Man, these are the kind of useless people who make stupid ill - informed statements and give feminism a bad name. Also, I like being aggressive, since when is she authority on that.",CAG
"Millions of simple , spiritual ,religious & moral persons besides students have been disturbed by your songs but seldom they complained",OAG
Like your video .nice,NAG
Perfect said . Ã°Å¸â€˜ÂÃ°Å¸â€˜Å’,NAG
we need to give strong reply .... they need not forget that.......,NAG
There is a disk failure in the array. Check that first. Ã°Å¸ËœÂ,CAG
Those who dosen't belive.... they r all fraud.... and those who belive....can make hindustan change......,CAG
Why does BJP have objection on seems like everything ? Irritatating fact !,OAG
CBI chief... why not Home Minister...Ã°Å¸ËœÅ“ but let him come to India first... Ã°Å¸Ëœâ€š,CAG
You can switch on times now and zee news if you want to see bjp managed media,CAG
Hats off to their lying skill,OAG
"If any such movies like Kabir singh will release in future,my one & only
request to audience is to make them ""DISASTER"" in box office...please",NAG
direct information from bajaj its not bike launch event :-D,CAG
Most corrupt party passed lokpal and now the only Nationalist party not even talking about it.,OAG
Mr. Modi - 1971 was wrong year for demonetisation because war was upon us. West Pakistan migrating in India Ã°Å¸â€¡Â®Ã°Å¸â€¡Â³ India who has opportunity to finish war of 1965. And teach Pakistan a lesson. Thanks Ã°Å¸â„¢Â to greatest general of India field marshal Manekshaw we were able to finish this war in 13 days. Biggest surrender in world history.,CAG
And what about corrupt politicians?? Imagine what would be happening in coming elections!!,CAG
Well said Ã°Å¸â€˜Â,NAG
CPM & chrsity like u r biggest terrorist in nation.... killing hindus in kerala is part of ur strategy if RSS worker killed by ur CPM goons in leadership of vijayan its part of expanding sickularim isn't Mr....,OAG
1st view 1st comment...,NAG
"http://indianexpress.com/article/india/fatwa-issued-against-reality-singing-star-nahid-afrin-by-42-clerics-4569825/

 Dear Indian Express,
I feel sorry to write that your journalists are out there to misinterpret events and present them in a distorted manner just to make some sensational headlines. The news about upcoming singer Nahid Afreen has been prepared without proper research and investigation. It was very sad to see that your journalists don't even know the difference between fatwa and appeal. 
A fatwa is a non-binding legal opinion issued only by a qualified jurist (Mufti) on a request by someone who is unable to understand religious guidelines whereas the leaflet that is being circulated and presented as Fatwa is just a hard copy of an appeal signed by 46 men who believe in religious practices. The merit of appeal can be discussed on many grounds and in many dimensions but first and foremost, an appeal can not be called a legal opinion (Fatwa). 
We expect apology from your side for such a mistake.",OAG
BJP get Ready For 2019 election... Why You Don't ban early?,CAG
"WHAT HAPPENED IN CENTRAL GOVERNMENT PLANNING 
MUST BE FIGHTING AGAINST URGENT",NAG
What did Congress do for 70 yrs. At least appreciate our pm he has shown in 2.5 yrs,CAG
"Neel Patel I agree with you that They cheat people. I'm surprised to hear from a Gujarati. But I like Modi , He is the only better person in BJP, because he don't take any money or try to his family prosperous by corruption. But BJP is full of criminals and they cheat common people and stand with corporate and make people Fools. They promised jobs, Unemployment rate has gone high. It is said they are looting money by selling fuel at a high price and Corporate debt is cleared by the tool called demonetization.",NAG
After no Press Conference no intws to real journalists in 5 yrs now apolitical 'interviews'? By denying access to PM office Modi has tried to de-recognise journalists and journalism. Besides other institutions Modi rule has seriously damaged the institution of the Press in India,OAG
"First, stop the black money in politics, don't give election tickets to criminals, Clean your own house first before trying to clean others house. Gov. has the list of names of people having money in Swiss banks and Panama files, they are too big corporates, who gives lots of their black money to all political parties including BJP. No one can touch them. Demonitization cleans the black money from middle class business and not from big corporates who hold assents in $ and Ã‚Â¢",OAG
Let Namo have a free hand. It was his strategy of combining micro economic welfare national security and Bail Gaadi that got us this historic mandate in 2019. But now macro economic situation is in a crisis/mess. That is the priority to fix,NAG
Is the language used by Sh Salman Khurshid a reflection of the so called guidance being given to Congress leaders by Sh Rahul Gandhi?,CAG
"Did u took those tests on Mars...???
Cos after using fr 6mnths d best speed i got was 2Mbps in suburbs of Mumbai...",OAG
Hindus learn from this u people never give house on rent to any muslims and discriminate all muslims by targeting them as terrorists,OAG
Na kashmir rahega na pakistan rahega ishfaq bhosdiwaale sabr ka intehaan le raha hai tera katwa pakistan,CAG
"Do not they get enough salary???And why should they be paid big bucks,arent they morons who knows how to kill and rape innocent people!!",OAG
"Arnab, or people like Arundhati Roy are sponsored by enemies of India to keep
India from making progress. People like her should not be given any importance
and should be charged so that they are accountable for their seditious actions
and speech.",NAG
Is Indian Express out of its mind ?,CAG
"Nice,vdoe",NAG
Preeti Rawat are you a reserved candidate Ã°Å¸Ëœâ€š,CAG
"I left watching romcom of Bollywood since my breakup that was happened 3 years
ago",NAG
"Please somebody let him speak a full sentence. Even if he stammers or Say's nonsense we should promote ""tolerance"" We should not turn our back towards a ""differently able"" political leader he represents a number of people",CAG
Cowerdly act heneios crime by swines of our unlawful neighbours it's high time to teach a lesson.  We trust our hero's of  national forces and the govt,OAG
Why has EC not taken action against PM #Modi & @AmitShah for violating code of conduct? Both are serial offenders who have politicised our armed forces & made polarising statements. What message does it send if @ECISVEEP just lets them go scot-free?,OAG
They have read Hindu philosophy. Never lived it. Without living it one can never know,NAG
Read PB Mehta 'The Burden of Democracy' and Andre Beteille 'Democracy and its Institutions',NAG
Majority of Keralites are Hindus.Then why people in Kerala again and again choosing them??? Why they are not giving a chance for BJP??,NAG
I want to fuck ranu,OAG
Modi - terrible decision with demonetization - war on the poor.,OAG
She said it's her choice whether to stay at home or go to work. She isn't criticising the one who choose to go to work.,CAG
"The power baby DOMINAR is going to come on earth, of course they try to make it special",CAG
No way close to bullet ... Bullet is the legend,NAG
Great income 100000000000000000 Cr. and fine only 10 cr. what is drama,NAG
"sorry if i bother somebody.. iam a defence aspirant..  
and i think that homosexual shouldn't be allowed to join army as a general
duty personnel as we know that a different kind of atmosphere is there.. they
have a very harsh routine there... abusing,hard workouts unbearable pain
unbearable punishment and manhandling for severe mistakes(mainly in probation
period) is normal... when such type of thing will happen to them they could
get a feeling of discrimination(which is clearly not) however they can join
clerical medical supply signal corps as upper mention hardness is of less
magnitude there...",NAG
"It wud be the most stupid, idiotic and jerk idea if India agree to sale it's crown so called BrahMos missile..",OAG
She is a foreign agent,NAG
"Petroleum product dealer's and Petrol Pump owners are looting and cheating with the poor people of this Country in active conievence with Petroleum PSU""s with impunity under corrupted influence. 
Now some action is taken in Uttar Pradesh which proved that petrol pumps are cheating the buyer's by manuplating the  meter and sell lesser quality.
This is happening in all over India and hundreds of complaints are on record despite no action. This can not go on with out the conievence of concern officials of oil companies and weight and measur department under corrupted influence for obvious reasons. 
Will the Government take notice and direct immediate action to curb this practice of cheating /loot by petroleum product dealers and petrol pump owners.",OAG
sonu is right,CAG
You wear a lion dress but inside body totally pig like street pig,CAG
Deen Dayal Upadhyay have been our inspirer in these matters. We don't just say God's heart is for poor. We find God in heart of the poor,NAG
"The person grows three times faster than the company; a disproportionate part of the profits goes to rewarding the capital than those who sacrificed their lives to make the company successful, and a slick marketing campaign to make it appear as if the meagre amounts of money set apart for a family run trust are ""philanthropy"".  What hollow pride...",CAG
Launching of an Indian bike in Indian market with Opera...They have got it wrong right from the launch...The Marketing team really needs a BIG round of applause!!!,CAG
"Keep your Maan ki Baat with you, not required, but take necessary action to save lives of our soldiers who are killed on every other day.",CAG
"@Hasan Sardar  
Hello",NAG
Work of a news paper is to provide information not to judge anybody on their own and then make people accept that judgement. But sadly all newspapers and TV news channels in India behaves like supreme court . They will have their own judgement on every topic.,CAG
so??? is this news,CAG
Too much is good for nothing. Applies to all.,NAG
Those rejoicing over M Ansari spprt 2 cong or shia spprt to kejriwal forget now it hs bcme a Hindu Muslim election. Sureshot victory fr Modi,NAG
"That's why the movie "" a man who knew infinity....not released in India ""

One of the great movie of Ramanujan...Ã°Å¸â€™â€”Ã°Å¸â€™â€”",NAG
"INDIA TV thanks for spreading terrorism  in INDIA, but for your information this war is not a war of  hand to hand fighting that you are demanding to fight with pakistan but it is the war of Atom bomb and if posible also give one time program of the side afect of atom bomb in case of india and pakistan war and i think you have no knowledge of Aeroshema and nagasaki (japan). and currently you have only two soldires for your Media and after war you will have to received hundred,thousands,laks,etc civilians and soldiers for MEDIA.Shame INDIA MEDIA not working to promote peace and stability and inspiring polish peoples of INDIA for war without educate them about the side afect of war (atomic war).",NAG
"Congratulation Indians u won .
This is only just the stay order's.
Doesn't matter court didn't said that he is innocent. 
And second thing he is still in our jail.
Remember how sarbijit Singh died in jail.
It can happen to him also.
So don't be happy.",CAG
There is a widespread misconception that working mothers are working for becoming a CEO.... It's nt the case they are struggling to meet the ends so that thier kid also have the best in live.... While at office all mothers think about thier kids what they ate what they doing ....  Feeling of mother dosent change with stay at mom or working ... Mother is mother always... And no one is superior over other... It's the circumstances that makes make somr one stay at mom or other working sooo ita purely individual opinion .... If ur daughter works when she grows up and handles family will anyone still give gyan... So let mothers decide what is best rather than stereotyping,CAG
yeh starsports ne konsa advertisement banaya hai .. ? dailymotion pe hai kiya ? #indvspak,NAG
Illiterate non Bengali's all around.,OAG
Very pity to hear a prime ministers speech..... even a single sentence is not having a sense..... only mouth to mouth dialogue he knows..... only he knows to talk some psychological speech which give some spirit in mind nothing else.....,CAG
North-East India is no more a fringe region of India. PM @narendramodi ji has made the region a core part of India's development agenda. With love the people of North-East have given a solid support to @BJP4India,NAG
We already know the difference..plz answer our queries..don't kill our time..,OAG
"@Hasan Sardar  
Why",NAG
"Stupid move. What's wrong with BJP. Hits the axe in its own feet? 

Or is the news paper deliberately misreporting?",OAG
National award on the way !,CAG
When has jhutistan ever confessed to its animal instinct n butchery ? Beheading has been going on for many yrs now .Pak has ensured it's death soon .,OAG
An Agri-Rath Yatra is in the offing. Time for the celebration of agriculture,NAG
Only one community opposing him please understand guys and wakeup support BJP,CAG
"Scoundrel people 
Stupid questions",OAG
It's good but VIPs r nt suffering only common people r suffering,CAG
How the Pakistani soldier mutilates an Indian BSF jawan? By entering in to loc? Don't make fool of your nation.,OAG
Vinod Mehta is still saying that BJP must be very disappointed. Some defence from an intellectual friend of congress,CAG
What kind of report need high command ? Its simple Gandhi family. Until through out Gandhi family from congress it can't win...,CAG
all the best virat,NAG
How stupid comment is that. What does she want to express ? Working women treat their kids as puppy. She got married only after completing education so how much she knows about balancing work with family ?? Without knowing things this kind of comment is totally unacceptable.,OAG
"rt ndtv ""shekhar_gupta match 21. #indvsuae, ind 6/0 (2.4), r sharma 4(11) s dhawan 2(5) uae 102/10 (31.3) http://t.co/ud6hj8lcoo""",NAG
Ha ha Ã°Å¸ËœÆ’ aaptards believe fekriwal can turn Delhi into London??? He has already shown his standard in 2 years....!!!! People would be better off to have same govt at state and center and then question if things don't work out... then like fekriwal no one can say cudnt work due to this person or that person... don't think Delhites want to listen to all the crap for next 5 years,CAG
But the game is not yet over. No room for complacency till the last vote is cast and counted,NAG
Only supporter of bjp annaji,CAG
"Yes a choice is personal to do multiple roles. But puppy statement is an excuse of not working and taking care of home both. Like all earning mothers treat their kids as puppies. She should have some sense. A really lucky lady to get a rich guy, where she can impose herself like a best homemaker. If stay at home parents expect respect, they should also respect earning ladies for their multiple jobs. Very very disrespectful comment by her if she has really given this statement. Well what can we expect also from her. Really disgusting. Video is deleted, so can't comment if puppy statement is true or not. Anyways whosoever has written this word for a kid, I say God just bless.",OAG
50 Turmeric farmers are filing nomination in Varanasi to highlight their long pending demand of setting up a National Turmeric Board for the welfare of the turmeric farmers. Farmers allege that local administration and BJP cadre don't want them to file the nomination against PM,NAG
I started hating sonu nigham from today.......and will till death,CAG
LK Advani breaks his silence says nation first party next self last and then: The essence of Indian democracy is respect for diversity and freedom of expression. Right from its inception the BJP has never regarded those who disagree with us politically as our enemies,NAG
