Sentence,Category
"India is a Hindu country, don't be under any illusions",CAG
"Kajol clarified saying...she was eating aunty not Mommy.. go to her house.. you cowards.. and punish her, if you've guts.. hypocrites..",OAG
Vishal Joshi  Google some crime history of India........there are many examples of partiality in Justice........same crime.... but different punishments,OAG
Speechs wont work if ill thoughts still around you.... Political parties are exempted under income tax law to deposit old currency notes in their bank accounts....,CAG
Great thinking and Patriotism un confused by Traitors and Digvijay Singhs,CAG
I want to fuck ranu,OAG
"Why are we running behind the West. Although I'm neutral on homosexuality I
find it so sad, it makes me so sad to see my people say accepting
homosexuality takes them towards development and modernity. We should not try
so hard to fit in the west. We are Indian, we should stand back to our own
culture. P.S we are ex British colony so my education was always of English so
I prefer to write in English.",NAG
Is it a surgical strike ....Lol That was cowardness by pak.,CAG
Satarupa Pal you stupid I am not. In fact you copper chamchma of Modi and therefore you are not able to the constructive criticism.,OAG
"Waqas Ahmed what u did to mashal khan , can i eat pork in pakistan plzz tell",CAG
Education has become a business too.,CAG
man u  did noting so why i salute u,CAG
"For these people, cow life is more important  than  human life.......",CAG
"Now this is the serious issue NDTV ,   ....not that kajol has eaten the beef or not...that shouldn't be even a news...because you r trying to invade someone's privacy and right of choice or freedom...",OAG
"Saif Ali  just trying to defame Modiji , #haters",CAG
I will see the movie.,NAG
It is good to see that he is losing mind. People have started sensing his selective muteness. #Opportunist,CAG
Also try to stop  violence from communists,CAG
bhuvi quick cheer from ms! #indvsuae,NAG
Amazing Ã°Å¸â€˜Å’ brother outstanding review Ã°Å¸â„¢Å’,NAG
She is anti national should be in jail,NAG
"India must come out of gomata,triple talaak,ayodhya.bciz these topics will devide us.India must b united,should b an developed nation.",CAG
Gosami is rss ajant .,NAG
Some chutiyas have just realized that India is a superpower.. India became a super power well before this chaiwala assumed office.,CAG
"They are cow rahsah,,, not female protector",CAG
well she is definitely angrezi kutta,OAG
It is high time Congress Party INTROSPECTS itself..........why people have LOST FAITH in Congress Party.............................,NAG
"Muslims get every type of support and voodwillto live in the society as honoured members but what do they give back to the society where they enter as refugees, persons in distress etc claiming that their rule is superior to all others, that they have the right to convert others to their religion , rape them   kill them. it is these that makes the matter different for them. Things will be a lot different if the adopt the policy of live nd ketlive.",OAG
What's next target for reliance in the short term? What's a good time to enter,NAG
"She became the role model of the forthcoming race...
After acquired prestigious noble prize in girls...",NAG
@Jagdish Jena well you did,NAG
And there will be no outrage about it.. it's freedom of throwing stones it's their fundamental rights.,OAG
You don't need to explain... she fÃ°Å¸â€˜Ë†Ã°Å¸â€˜â€°ked off herself after her charades and pantomimes fell thin Ã°Å¸â€˜Å½,OAG
Osm bhai Ã°Å¸â€˜Å’,NAG
"Shadaa by Diljit Dosanjh  
Review  
Please Ã°Å¸â„¢Â Ã°Å¸â„¢Â",NAG
Yes against your version of secularism.,CAG
Ever heard of Sree padmanabha temple? Ever heard of Trivandrum?,CAG
Our prime minister was saying demonitisation must have done in1971 that time inflation was too high due to Bangladesh liberation war and due to drought if demonitisation was done at that time people reeling under inflation might have died if they can't get employment what is happening today the casual labour and farmers are the most affected today allover digitalisation is their but at that time even electricity was a luxury,CAG
mr president it was impossible with that gau and gobar policy....,OAG
The high handedness of such politicians speaks of their character . The person who can create a scene for not getting Executive class seat can commit any crime if allowed to travel in general class in train .They are not fit for representing Indian people who are poor in general .,CAG
So sad she is a professional prostatiut,NAG
"If lallantop has to grow, it has to let Rajdeep go..",NAG
"Its just a publicity stunt ...y v r fighting here 4 someones disgusting fault.???
First of all v all r human beings n came in dis world by one parent....now if they were hindu den v all r hindu n if they were muslim den v all muslims or others. 
If someone saying something to Allah den its muslims fault who dosnt tell him about  ISALM is dat religion which called SANATAN DHARM in india.",CAG
Where is the black money? Y r u not naming n shaming the ppl whose money was found now?,CAG
"Nupur Sharma ruined the debate. Why isnÃ¢â‚¬â„¢t Arnab reducing her volume, like he
did for the Congress guy?Ã°Å¸Ëœâ€š  
Rather at [18:04](https://www.youtube.com/watch?v=n3d5IlngAMA&t=18m04s) ,
Arnab says Ã¢â‚¬Å“Nupur , please common yaarÃ¢â‚¬Â",NAG
Dividing India by false propaganda must become a jailable nonbailable  offense so that people are more careful about what they write or say!,CAG
Supbbb video,NAG
"You should also talk about his acting skill, we know the story was worse.",NAG
Getting friendzoned!,NAG
Best video .. keep it up Ã°Å¸â€˜Â,NAG
imagine the plight of the other hooded  guys/girls on the stage - they must be sweating and cursing the bike and the lady singing - their Badduua will ensure the first 100 bikes have punctures!!,CAG
93000 against 3000 surrendered and east Pakistan converted to Bangladesh. Ha ha ha ha,NAG
Great man good justification of the movie,NAG
@kiyara singh thankx Ã°Å¸ËœÅ ,NAG
If needed you can find a link between demonitisation and aliens not visiting earth too! Keep amusing us.,CAG
Good job man I'm With you,NAG
"Govt. Should clear its stand.
Why our solders dyieng in our own country???
First Kashmir now in chattisgarh....
What is your action plan for not to repeat this???",NAG
"Do u know who was the director of Kabir singh??????? He is actually South
Indian director named Sandeep Vanga. U cant blame bollywood always.",NAG
What has he done for hospitals unemployment and reservations and middle class can anyone explain please?,CAG
"Mohammad Usman. Get out from my country. 
Partition was based on two nations theory. So ALL MUSLIMS SHOULD HAVE GONE TO PAKISTAN.",OAG
True Review,NAG
As usual minorities are complaining when will they stop seeing things from preceptive of there religion.  Religion divided us and it still does.,CAG
"Raids were carried out at home of retired army personnel - a colonel, who owns a college in Bareilly. Also in question is the army officer's son, Prashant Bishnoi, who is a national level shooter.Ã°Å¸ËœÅ“Ã°Å¸ËœÅ“",CAG
Best review,NAG
We are upset that most of the notes are deposited and they were getting white royally. Just leave this bills hit political leaders comments and do not waste your valuable time in answering them. Just take charge on these conversations and stop loosing the black money doors and please keep all normal man's trust on you to true.,CAG
Hie sonia IDEA FUT long@108 target plz and voda merger,OAG
Nehru created the devil of Pakistan and the Congress remained worshipping it. Pakistan has to be beheaded.,OAG
Ye To AK47 ka bhi BAAP hey...Sab Se Bada Nautankibaj ...He knows AAP is gonna be NO MORE in couple years ...hence he started shifting gears early..!?Ã°Å¸Ëœâ‚¬Ã°Å¸ËœÅ“,OAG
Must be beaten including you  Indian Express should be dragged from house and roded,OAG
Anna is now silent on lok pal same baba ram dev is silent on black money and pm silent on giving rs 15 lakhs to all citizens.,CAG
Salute isha zeee.,NAG
Now we have to eat according to the dictates of the government.,CAG
""" Election and fake encounter at the same time.. Only one party will gain votes through this incident. """,CAG
Day15: JNU Indefinite Hunger Strike Continues... #StandWithJNU @Shehla_Rashid @kanhaiyajnusu @UmarKhalidJNU @standwithjnu #JNURow,NAG
#indvspak kya review lia pak ne Ã°Å¸ËœÂÃ°Å¸â„¢Å’,NAG
"You should try,LaluG",CAG
"Dr. Raghu Ram Rajan was defenitely an intellectual and genius. That is the reason he became Indias RBI governor. But when it comes to performance, I think, he could not deliver what India expected of him. He took charge as RBI givernor when India was on a take off line. But the governor failed to press the accelerator . I think he was rather keeping his feet on the brake.
 All genius are negatively oriented.",CAG
"TRS downfall is inevitable, if this bill is passed. They will be digging their own grave for this act of vote bank politics. JAI HIND",CAG
yeh gaya boom boom afridi :p yayyyyyyyyyyyy!!!wkt #indvspak,NAG
shame on pakistan....this country has no humanity nad thier soldier is very coward....indian sodier must give strong reply,NAG
Pls cm to Ahmedabad for flying kites...its a hub of kites,NAG
I think he is right...Gundagardi in name of religion should be stopped..,OAG
Should Companies behave like runway robbers to make money.Their actions clearly show that the move by this insensitive govt. to demonetize notes of higher value was made to promote their business at the expense of over a billion people.Will they take responsibility for so many people who died standing in long queues.A woman at Kanpur had to deliver baby in bank premises .Shame on PM Modi and his bhakts for sacrificing humanity at the altar of these multinationals.,OAG
Mr. Chidambaram (Congress Party) shortly hanged by Indian Government because he proved as a Anti National Element,CAG
Vijith Shetty waah,NAG
Anna Hazard is a novice now. His voice has got no value.,CAG
Humans life is important than animals assaulting nd abusing them for the sake of an animal is not right bro,CAG
Bhai he always was one of the frontrunners,NAG
Madam aap ka dalit card finished now bcoz dalit people also want  vikas naa ki jaativad,CAG
Your acting,NAG
Not 'didn't worked'. It's 'didn't work'.,NAG
Delhi High Court has stayed all disciplinary action against JNU students! Study and Struggle Long Live #StandWithJnu http://www. ndtv.com/india-news/jnu -action-against-kanhaiya-kumar-others-put-on-hold-by-high-court-1405920?pfrom=home-lateststories Ã¢â‚¬Â¦,NAG
This is a dirty party from top to bottom.,OAG
"I too spoke n gave many honest comments. But we Muslims r label with mulla,,madarsa,,Pakistani,,... & many more...@ Neel.",CAG
Black money is not a cash money you idiots ... it is the money in swiss banks ... they don't use 500 rupee 1000 rupee,OAG
It's rated not reated,NAG
"This is a completely NON ISLAMIC act of Pakistan it is HARAAM and against SHARIAH ,, whoever did this is not a real Musalman",OAG
Naidu also claimed the BJP government is moving forward with a holistic approach where citizens are also being involved in initiatives aimed at their betterment.,CAG
"It is obvious, no sane person/ country would be willing to buy/import terrorism d only internationally known product Pak produces",NAG
Throw that kejriwal out. His arrogant behaviour costed the party alot. they lost their diginity now.,OAG
All members will give a vote of thanks to Shri Rahul Gandhi & Priyanka Gandhi for their sincere efforts during 2017 UP election polls.,CAG
"Ã°Å¸â€Â¥ YOU'RE AN ABSOLUTE GENIUS MAN..  
no one other' than you could review better at this level. You' are a Pro that
INDIA deserves...",NAG
Thomas Kuruvilla Baven btw you are a European breed........and we dont consider you as keralite,OAG
Great bro Ã°Å¸â„¢Â,NAG
"But, who nurtured AK ?",CAG
William Machado Azam khan and owaisi said modi and his entire caste is Dog ...,OAG
He should retire gracefully he was fast in Marrying second time,CAG
This problem is occur only in India not in other countries?,CAG
Ã°Å¸â€™Â¯ correct Ã°Å¸Ëœâ‚¬Ã°Å¸Ëœâ‚¬Ã°Å¸Ëœâ‚¬Ã°Å¸Â¤Å¾Ã°Å¸Â¤Å¾Ã°Å¸Â¤Å¾Ã°Å¸Â¤Å¾,NAG
**Who is missing or londe**,NAG
Meanwhile Uttar Pradesh chief minister Yogi introduces Cow Ambulance :(,CAG
I condemn..such acts..its written..in holy quran..dont break temple n monastries...shameful incident,OAG
"Because ashiqui 2 was remake of Hollywood movie A STAR IS BORN therefore that
movie is realistic.",NAG
"You can go anywhere you want cause India will be new India Modiji's India , India of our dreams",CAG
Guru u r right Ã°Å¸â€˜ÂÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,NAG
that's is rong yarr,NAG
"Madam, pls protect women first. Of course that won't help you in polarising India and gathering votes Ã°Å¸ËœÂ©Ã°Å¸ËœÂ©Ã°Å¸ËœÂ©",CAG
Your language clearly shows the lower convert nair you are Nidhish nair !,OAG
tt uk 09:04 1.#thedress 2.#indvsuae 3.#watson27 4.#ausvnz 5.#nzvaus 6.jihadi john 7.boris nemtsov 8.spock 9.mohammed emwazi 10.cage,NAG
Need to send a request to FB to unfriend #indianexpress WTF is wrong with u guys Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡,OAG
"PHOENIX- FROM NOW EVERY FEMALE WILL BE LESBIAN AND EVERY MALE WILL BE GAY.
JUST THINK UNIVERSE HAS LAUNCHED THIS SYSTEM THAT MALE-FEMALE MARRIAGE WILL BE
ILLEGALIZED AND GAY MARRIAGE WILL BE LEGALIZED...THIS IS THE NEWEST SYSTEM OF
OUR GALAXY AND THIS VIRGO SUPERCLUSTER (COLLECTION OF 54 DIFFERENT GALAXIES
INCLUDING MILKY WAY). NO SEXUAL CRIME LIKE RAPE OR IVTIZING WILL OCCUR IN THIS
NEWEST SYSTEM... I WISH ALL THE BEST TO EVERY PERSON OF THIS PLANET.",NAG
@Prabhu Prabhu Aree bhai bhai bhai.. Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€š Thank you!Ã°Å¸ËœÂ,NAG
Shame on indian express. I didnt find anything against AK in this video.,OAG
"Swetabh sir try Tumbbad, you can get it on some OTT platform. I know bollywood
is garbage making machine but it also created gems like Love Sonia, Gali
Guleiyan, Manto.",NAG
New entrants in banking sector not changing business fundamentally: Aditya Puri,NAG
download &gt;&gt; mauka mauka {new} india vs west indies video #mauka_mauka #indvsuae http://t.co/qkhu1yhkd6,NAG
I'm with sonu nigam,CAG
fish market....what a shame ...disgusting debate yuckkk,NAG
So true bhai,NAG
Amazing singing with great combination nd keep memorizing the culture by listening through them...,NAG
"Can you please create a whatÃ¢â‚¬â„¢s app group? It would be really helpful for all
of us.",NAG
awesome spell from @ashwinravi99 #ind 25 runs &amp; 4 wickets cool #cwc15 @cricketworldcup @bcci #indvsuae #uae,NAG
Indian army is Yes boss army..they are not allowed to use their brains..,OAG
"You tell us, what is motive behind his statement, what is necessary to say against any , his personal choice, he respect himself, no one even Hindu,",CAG
funny !,NAG
"After watching this movie i advised everyone that giys please don't waste your
money and time in the trailer's comment section and people literally started
fighting with me.",NAG
Sarkar ko jb action lena h to wo chupchap ku h its wrong baate bs kawalo in se,CAG
gangaa mamgai what u want mam??,NAG
"I just heard a bit and I really like the logic.
Is there any way can we work together! It would be awesome.",NAG
All bakhts r looking vry happy,CAG
Bravo!!!!,NAG
Sucharita Tyagi (film companion),NAG
"Okay fine then.
Muslims live happily in majboori in whole UP!!

Btw no one praise anyone in ""majboori""...
No one becomes cashier in temple in ""majboori""",CAG
Is this our democracy??? Incorrect,CAG
"how can u talk for so much time and u looking just at the camera.. which means
it's like talking to yourself..",NAG
"I return, interviewed a couple of people on their way out. But while I interviewed the last family, I hear some noise, quite different from Ã¢â‚¬ËœHar Har ModiÃ¢â‚¬â„¢ or the Ã¢â‚¬ËœModi ModiÃ¢â‚¬â„¢ chant across the 7th Avenue. I turn around only to find Rajdeep Sardesai and a senior cameraperson in the middle of a mob trying to calm down a group of approximately 50 people around him.


http://www.naisadak.org/the-rajdeep-sardesai-video-no-one-will-post-on-youtube-or-social-media/",CAG
"Simply bi cot this man as a business men. 
1st  he became yoga guru, then with the help of yoga preach politics, then use to sell hi product by mouth to mouth marketing, then using old days thinking ad strategies based on divide and rule politics. making medicines, FMCG goods etc and know the pants. He is not sanayasi baba he is pure business men. Cleaver business men.",CAG
"i think, team india playing 11 against pakistan: dhawan,rohit,kohli,rahane,raina, msd,jadeja,ashwin,mohit,shami,yadav. #indvspak #worldcup",NAG
"8505050887#get_immediately_solution_for_your_all_problem_contact_now & whatsapp
Vashikaran, love marriage, love problem, family problem, husband wife problem, business problem, child problem
#solution_with_100% guarantee",NAG
What is the result of dialogue Congress had during last 60 years.,CAG
"Our country depends on three types of people namely corrupt politicians, film actor & crimnals. Then who can care about it",OAG
Nice good job,NAG
Even beggars got pyramidal concept Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,NAG
Saradindu Jena shame on bhakts like u Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,OAG
@Asma love is love hyyy,NAG
Nice voice,NAG
"First good news which feels like I am in good society......These criminal should not only be beaten............They should also be executed......As they are doing RAJNITI on some one got killed ......... Stupid says he was a OBC.....They don't know that Hindu is Hindu......................

Stop playing on some one death.....",OAG
Sir please review one punch man,NAG
100/100 kabir Singh,NAG
If procreation is immoral our existence is based on the very foundations of that immorality...,CAG
Muslim living in india are totallly differnt from muslim lving other part of world..!!  They r more sensable and educated..!!!  But one such decisions from old man allow others to think  how indians reacts to terrorism,CAG
Great review....I agree with ur point of view Sir Ã°Å¸â€˜Â,NAG
So it's not just the US (or Trump). Even the Muslim Brotherhood is also banning the extrimist breeding countries.,CAG
"As all knows passion to serve nation does not bother of anything it can be
inside in anyone, army should proceed with the her protocol mandate and find
the way for all the nation builders whether they homosexual or normal, as our
apex court already decriminalized the homosexuality. As the homosexuality
somewhere in mind illness we can also go through with mandate of medical
official and other spiritual mentor.",NAG
1,NAG
Jayalalitha was a great inspiration for all mordern day women while Cho is an inspiration for all the mordern day journalists and media reporters. We are really missing these two great icons. They are the policy and thought soul of Tamil people.,NAG
"I didn't watch the movie and I have no remorse. Three simple rules which help
me to decide whether to watch or not to watch a movie.
1.If it is a Bollywood movie with an age old ""Love Story"" then it's a big no
no.
2.If it is a movie which is promoting any form of stupid propaganda then
sorry!!
3.If it's a movie with a big starcast consisting products of nepotism then
nope!",NAG
"Joker review !  
Ã°Å¸â€˜â€¡",NAG
FEMINISTS AND LIBERLS ARE MADARCHOD,OAG
@vikas vlog hi,NAG
First of all India will declare the trarist country to Pakistan n shut off all diplomatic relationship,CAG
"When its not banned in many states,  it should not be banned in chaddi ruling states.There should be no difference in states",OAG
Rajshree Jena real face haha world know ENDIA face,CAG
Why to vote these goonda party vote to Modi and BJP,CAG
If you are so much disturbed by #AZAAN then leave that place and take place in #HELL,OAG
"I fully support Mr. MODI  STEP but why 
Liberty for Political parties. .",CAG
NWO controls India - demonetization or cashless society. Wake Up - people of India. 6 percent of black money is in cash and 94 percent in other forms. Rich have the edge to launder their black money.  We in the USA have a 2 trillion shadow economy and a lot of small business just accept cash - IRS has no clue.,OAG
Reema you always pick the right questions ... I am covered most of the time ... thanks,NAG
I think modi also doing this in Gujrat but theyear given never come same is here only publicity nothing else if anybody want to know see which year he gave same proposal,CAG
we are & we can deal Pak Army Appropriately but we have to  deal equally with Pak Rakshak Gangs in our soil,OAG
rahulllllllllllll activate ur a/c Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­ hmne kya decide kiya ta aj #indvspak chak de india,NAG
"Bro I noticed you extending help in raising funds for that poor young athlete
who wanted to go to japan for olympics on facebook.
Fell in love w you a lil more that day. Ã¢â„¢Â¥Ã¯Â¸Â",NAG
"Burkahman,,,,,Shame,,,Proud of AAP with Original Degree,,,,,Shame on 56cm Fake Degree.",OAG
However the population of Hindus in Pakistan has declined from 10 % during partition to a minuscule 1% now....... Check ur premises.,CAG
"committed suicide in comparison to 30,224 married women whereas the same
figures for the years 2007 57593 and 30,064, 2006 are 55,452 and 29,869 and
for 2005 are 52,483 and 28,188. While there has been a lot of hue and cry for
domestic violence against women with various studies being sponsored for
studying the",NAG
Right... Ranu Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,NAG
Well done broÃ°Å¸Ëœâ€š,NAG
BJP has won 82 seats not 80,CAG
Pls say something abt the 80c rebate for 3 to 5lac slab,NAG
"ARUNDHUTI ROY  
ADDRESS. GOLI NO 2 , G B ROAD. OLD DELHI .",NAG
"Dear brother 
Pls see the all the comments above and below .not only Muslims respect other religions but Hindus also respect our religion.",CAG
"Suar,indian army Air Force have muslims, Sikhs Christian, paarsies etc as officers soilders etc(not like Punjabi (naqli) sunni(again naqli) hijdaa(asli) so called army.",CAG
What will happen to breweries stock like UBL because of Supreme Court ban???,CAG
Call,NAG
"This ""President"" of the INC should be thrown out first for his profane and nonsensical utterances in the course of the poll campaign. He tried to match Pappoo sentence for sentence in absurdity... and the result is there for all to see !!",OAG
"If any girl will meet any boyfriend for first time she will never let that boy
to kiss her on first time like Preeti......",NAG
"Winning elections is not important but living upto expectations of citizens.  These days people blindly vote for religion not development
frankly speaking we need activists of all like minded people who want to experience unbiased development these group of activist should keep a legal check on POLITICIANS, beurocrats to see they are functioning properly and not squandering public money.  This is  only way to save our country from religion based and corrupt politicians",OAG
#NAME?,NAG
After this I found Arjun Reddy is far better and realistic,NAG
Brother point is totally good Ã°Å¸â€˜Å’Ã°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜Â,NAG
"Without deposit rate cuts, lending rates cannot be brought down: Arundhati Bhattacharya",NAG
Love metal Ã°Å¸Â¤Ëœ,NAG
"Pratik Ur too good man. Love u bro. I like the way u present Ur thoughts,
reviews.Dont waste Ur time on these f* ******* liberals.",NAG
AR is not a patriot.,NAG
Two aspects of....first a good humane initiative..........second...a deadly omen....where we are heading....when we can't breathe freely....do we need to purchase machine to breathe and survive...since such installation is not cure for ever growing problem.. but a warning sign to all of us,NAG
"Why  u did like this, GODSE body still revered in India",CAG
"The cwg, 2g, rafale deal, railways nepotism was an organized social security program for congreshis Ã°Å¸Ëœâ€š",CAG
MMS was a puppet.,OAG
You wear a lion dress but inside body totally pig like street pig,CAG
Arnab is doing great job for country. I am with you,NAG
keep calm and support team india india..india..india..india..india.. #bleedblue #wontgiveitback #indvsuae #cwc15,NAG
Sir you are a good pm and will always be but when somebody asks me are your problems solved after 2014 I don't have satisfactory answer to that I hope your step of demonitisation will give me a satisfactory answer not interested in blame games weather it is from you or opposition parties,CAG
Wrong,NAG
Where is the secularists?,CAG
We Minority r not more safe in our country....when minister can lie on floor of parliament than i dont thjng anything more is left to understand,CAG
Y I don't see common people suffering haan those people who have kept their money in high amount with them are barking alot if u were having high amount of money then u would have put it in your bank account and have paid tax to the government from.starting then we all wouldn't have suffered.....so give chance to him also as we have given the corruption leader in past.....give him a chance might the situation will get changed......,CAG
Opposition  shut your  fucking mouth  . And prove your self that you are speaking   for the benefit  of India not against   India.,OAG
this is the worst live cast of any product I have ever seen,OAG
I support u in ur war vd fake feminists,NAG
@mahekchahal @thegautamgulati countdown begin for big match #indvspak or pak ka mauka nhi ayega . http://t.co/bff9qre6rs,NAG
"Do just one change to yourself, Avoid ""ma chod di"" gaali. It's a very very bad
manners. It ruins your character. Please...............",NAG
HiÃ°Å¸Ëœâ€šÃ°Å¸Â¤Â£Ã°Å¸ËœÆ’Ã°Å¸Ëœâ€žÃ°Å¸Ëœâ€¦,NAG
"on this matter no rapid action took place , rule of is same but waiting and keeping insight to the personality.",CAG
"Movie thik he bas thodi lambi hogayi, 2 ghante me bhi dikha sakte the. Acting
bhi achi he. Lekin lead character ke baare me jo criticism he, that doesn't
make any sense. It is a movie and the character is a flawed one. How is that
so hard to get? Some people have a hard time understanding context.",NAG
Wa ra ChamchA free download lies of kejriwal 420. Stop fooling yourself AAPtard,OAG
"Chapter of RSS golawarkr chapter 29 n verse 420 forcing on others community of indians to eat what their choice of menu   food should eat. moron grow up its ours India secular and democratic country.! 
Your party is ruling in the state of  Goa & NorthEast can't ban beef there and cant ban on export too and here talking to be ban in kerala...hahaha moron bhakto",OAG
Feminism is cancer,OAG
If cash disbursal was managed then black money could not be removed.,CAG
Nice via,NAG
As if UN has no other work. They will not even hear this guy.,CAG
"Mr Anna Hazare created a Bhrasracharis hub /party, leaded by kejarilal nd his followers results all bhrasrecharis already find new dimension to create obstruction in making new India  nd it's a big blow to those who r fighting for Bhrastechar Mukt Bharat.",OAG
Homosexuality should be banned,NAG
"Every one knows that Arunthathi Roy gets money from Pak army to destabilise
India.. Here you seen what she do ?",NAG
U r best bro,NAG
"It's a failed philosophy and failed model.Latest example is Food  Riots and economic meltdown, 1000% inflation in Venezuela Country which has similar model.",CAG
"Pratik bro thank you so much for your explanation on liberals and feminists
activites in India  
All indian younge generation wants to know  
Good explanation Ã°Å¸â€˜Å’Ã°Å¸â€˜Å’Ã°Å¸â€˜Å’",NAG
R yu in ur dreams.. yu have lost 3 wars from us lol.. even our ambani can buy ur full pakistan,OAG
How many of your hopes have materialised so far please. Your integrity is now doubtful.,OAG
i am not pessimist but even then it got 10 minutes late,CAG
Bhi I like it,NAG
Yogi adityanath should be cm candidate from bjp side.......bjp do not trust yogi adityanath or fear of yogi in national politics.....adwani was hardcore hindu but modi was more than adwani...  if yogi got huge support from ppl then modi chair will be in danger,CAG
"Pls improve sound quality,it is toonlow",CAG
"@DEV SHARMA i jst said thtÃ°Å¸â„¢â€ž  
My point wass tht shewtabh sir didnt mention shahid or his acting he was jst
talking about tht character which the writers created....",NAG
vai plz...part 2,NAG
"Care for cows, dogs n even cats but not humans who are not hindu. This mann ki baat wud ve been much more interesting if only animals followed religion too Ã°Å¸Â¤Â£",CAG
"if u would like to do something great , u do greatest that Gambhir army had done , what to say about woaks no words just feel",CAG
All this data given by congress is useless we have to take stern action against these millitants,OAG
"See the rotten face arundhati roy with Stinking ideas spreading odour all
around. Even pig look beautiful than this aged sow.",NAG
Short term pain but great future ahead. Way to go Modi.,NAG
"We will not going to show any documents to govt.. We will see what they can
do.. The motherf**ker BJP ?",NAG
Why always muslim muslim....???    Kashmir is integral part of india......,CAG
I didnt notice you were alive when u were the PM and under your nose your party men looted the country.. so now plz rest in peace..,CAG
parenting ...? indian versus western ..go to the roots sherin,NAG
Red Salute Comrade #KanhaiyaKumar #StandWithJNU #JNUonHungerStrike #NeverSettleForSomethingVictoryOrNothing https:// youtu.be/E4B--VNDqCA,NAG
"And watch it 24/7 , and dont watch anything else",CAG
should i laugh or cry for this stupid demand.,OAG
Good amushing,NAG
nice vidio,NAG
Your are a celebrity and you should know what will happen after posting these type of video. I know this is a cheap publicity stunt to be u in lime lite. But i tell u this is not good because all these nonence divide our society and gives a bad impact,CAG
"@Ahalyaa Namid I live in Bangalore, Karnataka & I understand your fear too but
I felt after this much heated debate & understanding its actually fine to be
friends & if we feel we r bad or not trustworthy then we can always block
right? So i thought just ",NAG
Stale news,NAG
"True form reporting.. this is how common people are suffering.. specially rural india.  And migrant labours.  Like in my state of kerala.. 
You should also report on how.. migrant labours are also feeling the pain..",NAG
You deserve 10 million subscribers. Ã°Å¸â€˜Â,NAG
What abt the other who have prblm what they will do before taking decision must give notice before a week such an foolish decision by modi,CAG
"why not arrest them ? I know that census was done incorrectly during UPA. that
is why they are in so panicked now.",NAG
Sonu g u r unconsciously advocating the creation of separate colonies for different religions as azan disturbs u  so does bagan from temples may disturb others and.............. what will happen to secularism,OAG
"I think Indian Express team is working only in BJP ruled areas and pointing out each and everything against the BJP ruled states 
If anyone feels what I am telling is wrong 
Request you to plz check this page of all reports u will find only BJP against news",OAG
"uffff people r insane really.....so wat if he posted wat he thinks ?....none of anyone else's business....his thinking his mentality his post .....watever...,comeon guys everyone has a right to make complain for noise pollution ...y people r creating this a political or religious issue I really dont understant .....!!!",CAG
Wao bro...,NAG
"**Sir please upload the names of books which you read to develop mindset
this..**  
please please please please",NAG
"You wanted big fishes, so only drama you can do.",OAG
"Arnab just see the english news papers. The anchors who spread wrong
information are sitting there.",NAG
#indvspak Ã¯Â¸Âbhai tu next world cup ka or wait kr Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š http://t.co/yjnx041dis,NAG
We will get equal tastes with indian products made thro herbals etc.. soon from two companies.. Baba Ramdev Pathanjali products and Sri Sri Ravi Shankar is also coming out with good indian products.. those addicted to Pepsi & coke need not worry..   it's good move..,NAG
So true. #StandWithJNU https:// twitter.com/ivivek_nambiar /status/730780219410415616 Ã¢â‚¬Â¦,NAG
Ã°Å¸Ëœâ€ Ã°Å¸Ëœâ€ Ã°Å¸Ëœâ€ l like it ba ba ranu bi,NAG
You are slave of one family...and country is being leaded by a leader in real Sence and hence people like you can't handle.,OAG
"Basically Neerat, choices should be respected, whatever they are. No one is lesser be it a homemaker or a woman who manages both work and home. 
Her saying, ""Misha isn't a puppy and I won't leave her alone"" portrays working women as having fun when they step out of their homes. 
Besides these days everyone has a problem with everything. :D",CAG
Eat cow meat very tasty,CAG
its betar u became a yogi and compare urself,CAG
rt @garudrr: really missing something sehwag on days like today!! would be over in 8-10 overs like what mccullum!! #indvsuae #cwc15,NAG
Thank you very much sir !!! You are always rock,NAG
expecting the gayle in next mauka mauka ad! ! :-p :-d :-d #indvsuae,NAG
MGTOW FOR LIFE !!!,NAG
How can you abuse south ? Dont cross line they are indian,OAG
I love you 6290077844,NAG
"Wow, before winning they didn't have to do it? Nice journalism!",CAG
He doesn't deserve train too.,CAG
Action willbe taken more then 40 to50 will go to jahanum,CAG
