Sentence,Category
Finally a valid review!,NAG
"Bhakt itself got the tag of ISI agent , so I don't think they are in a position to call others anti National...",CAG
We want more videos like this ÃƒÂ°Ã…Â¸Ã¢â€žÂ¢Ã‚ÂÃƒÂ°Ã…Â¸Ã¢â€žÂ¢Ã‚Â,NAG
What a point PAWAN KHERA...Even I have not lost any family member to make this country free. Then I would not feel the pain of our Jawans.,OAG
"Doctor has one thing in mind , health of his or her patient. He cannot let it choose by some chemist who regularly give bribe to a drug inspector. Most of time they give schedule drug without prescription",OAG
Joke of the century..  he is not worthy of being an mla also,CAG
Yes.  You already joined RSS??,CAG
Who wants joker movie review from mensutra?,NAG
No soon after we paid to reliance Jio the download speed has gone very worse than 2 G speed,OAG
Nice t shirt,NAG
"Bro , book kha hai aapko???  
Can wait to buy for myself and gift to loved ones!!!",NAG
WoW!! CNBC-TV18 could not find a picture of an Indian Loco!!! Using Chinese Loco's...,CAG
AUSTRALIA WILL WIN LH,NAG
Defence forces still not got 7  CPC,CAG
"But 99% liberals are praising this movie. Only so called feminists hv problems
with this movie. Do not confuse ppl for ur agenda man.",NAG
"Credit growth aka money that was taken from the common man is now being handed over to rich industrialist as ""loans""... who as we all know have a long track record of never paying back... if you are to be corrupt then be corrupt like Modi... the man knows how to steal money and make it look completely legal...",OAG
@Naughty World little bit over,NAG
F*** u indian xpress... Wtf r u publishing? Y not sharing dhoni is having breakfast?,OAG
All mullas and madrasa students started their idiocy here as well,CAG
But the statement remains true. IITs are overrated.,CAG
"Whole India vl support you , except black money ppl vl against you",CAG
Bihari....Power...ÃƒÂ¢Ã…â€œÃ…Â ÃƒÂ¢Ã…â€œÃ…Â ÃƒÂ¢Ã…â€œÃ…Â ,NAG
Who is capil,NAG
Pakistanis are born pigs and Pakistan should be kicked on their back sides...amry shoudl attack Pakistan's and its people,OAG
"hollywood making joker
bollywood making housefull 4 so proud of bollywood",NAG
Cpm should trough 3 time ban terrorist organisation,OAG
"shut up please. no more...
nation is gone to it's worst.",CAG
I agree with you all r mad.. But you arenot,NAG
"Completely agree with u Sir  
Sucharita pls see this video",NAG
2Lac bullets found as per media reports...!! Was he planning for some war or what...?ÃƒÂ°Ã…Â¸Ã‹Å“Ã‚Â³,OAG
"Gut-wrenching account of irrationality injustice on a monumental scale ""For Bengali Muslims Whose Names Are in the NRC the Struggle Isn't Over Yet""",CAG
Oh god why can't people do whatever is convenient for them without dragging some -ism into it,CAG
"Indian Express what's wrong with you ? Why are you going DailyO way. This poet asked everyone to come forward, irrespective of there party and for the nation. Don't use social media to Viral anything like your title.",CAG
That's not our problems!!,NAG
Congress always had good number of Reprentatives from Minorities in disguise of Secular Party who never did any thing good to their own people except enjoying power & money and polarization of Votes in name of Religion . BJP is finding it difficult to adopt this modus operandi,OAG
Will Sonia Gandhi step down as President of #Congress party after this massive massive defeat?,CAG
yess broo,NAG
He (Hazare) dashed indians hope. Where is Lokpal bill for which u did so much drama ??,OAG
"President Putin signs the decree to award the Prime Minister of India @narendramodi the highest civilian award of the Russian Federation - ""Order of Saint Andrew the Apostle"" @PMOIndia @MEAIndia @IndianDiplomacy",NAG
Arrest  that corrupted judge. I think corrupted Government and Corrupted judges deserve death sentence like those traitors,OAG
communal feelings on peak in so called multicultural country,OAG
Spoiler Alert...Spoiler Alert...,NAG
"Cut the crap and show the bike, hope the results wont be so boring as the event.",OAG
For Muslim killing non muslim is pride way to go to heaven so why  You are sad.,OAG
Supreme Court aur journalist transgender see paida Hui hai lagta hai,NAG
Kabir singh one of the best love story. Dil se jud gayi movie,NAG
@S Kumar hii,NAG
I will represent Varanasi in Lok Sabha & I look forward to this wonderful opportunity to serve Ganga Maa & work for Varanasi's development,NAG
Is it Leone or the  Ad company making the  advert that is at fault?,CAG
Kudos Kangana taking a lone stand in an industry filled with cliques makes us realize just how strong you are anyways if anyone should leave the industry it should be Karan himself- you have more talent than he would have in ten lives,CAG
missing shewag &amp; ghambhir #indvspak,NAG
"I can not understand why Hindus object any one eating meat, beef, pork, chicken, etc. We the human beings are made of flesh, we eat food with our tongue of flesh, we produce children out of sex with flesh of man/ woman, the whole of our lives are around flesh when it comes to eating flesh may be any kind then a Hindu finds it against his religion. It is God of Hindu who made him/ her of flesh .????",OAG
"The party involved in every immoral activities is demanding resignation of Kejriwal on moral ground ,shame on you.",OAG
the goal was black money.... Need 30 days.   Changed to 50 now need more time.  Why till date he is moan. Silent on the deths of poor and innocent Indians in bank lines.  Shame no one is talking of justice for more than 80 deaths.,CAG
Nices,NAG
TrueÃƒÂ°Ã…Â¸Ã¢â‚¬ËœÃ‚Â,NAG
Again this paper showed its bias.shiv sena  could not win b.m.c  as they have 84 and b.j.p. has81 corporate elected.Bjp has a jump of 50 seats more than the last election and ss has only 9 more  seats this time. Then who has won.,CAG
"Although no studies have been done for studying domestic violence against men,
yet the National Crime Records Bureau in its analysis of suicide data for year
2008 and the decade 1998 - 2008 has come up with some heart - rendering
revelations. It has published that almost 24% of suicides are directly due to
domestic dispute, family problems and related stress. In the year 2008 57639
married men committed suicide 24% of which works clo",NAG
Send Mani S. Iyar and Salman Khursid to Pakistan because these are the leader who are responsible for undue influence,CAG
"Look at his T-shirt. ÃƒÂ°Ã…Â¸Ã‹Å“Ã¢â‚¬Å¡ ÃƒÂ°Ã…Â¸Ã‹Å“Ã¢â‚¬Å¡ ÃƒÂ°Ã…Â¸Ã‹Å“Ã¢â‚¬Å¡  
High level single person.  
Like me",NAG
Bjp man,CAG
"Nepotism is there in every field. Stop playing the victim card. And more so in a creative field like this, one can only get a push at the beginning, rest it depends upon the talent. So, in a way nepotism is less as compared to other professions.",CAG
All devils muslims never stay peaceful  any Part of world you go to Works in Saudi Arabia  you are starring terrorist  acative idiot's,CAG
Mamata didi you talked about the Flower Power in your book. You're right Didi. That flower is the Lotus,NAG
"When Rajdeep Sardesai and Arnab Goswami discussed Narendra Modi ""Supari Journalism"" http://bit.ly/1nsxYZk",OAG
We have to hang our head in shame with the so called elected representatives behavior.,OAG
"But after taking pill, the patient went into coma .
Wrong pill.",CAG
So sad....ÃƒÂ°Ã…Â¸Ã‹Å“Ã‚Â­ÃƒÂ°Ã…Â¸Ã‹Å“Ã‚Â­ÃƒÂ°Ã…Â¸Ã‹Å“Ã‚Â­ÃƒÂ°Ã…Â¸Ã‹Å“Ã‚Â­ÃƒÂ°Ã…Â¸Ã‹Å“Ã‚Â­,NAG
My suggestion to @smritiirani on HRD 2) HRD shd be split into 2 depts-dept of school education department of higher education,NAG
Yadavization of UP cops behind anarchy. http://timesofindia.indiatimes.com/india/Yadavization-of-UP-cops-behind-anarchy/articleshow/36165826.cms via @timesofindia,OAG
@shahid_siddiqui But Muslims have been voting for SP BSP TMC Left TRS and not Sonia Parivar alone at least since 1977-78,NAG
Don't this man knows English so that all can understand!!,CAG
At many places in Maharashtra complaints are arising in related to the EVM machines are not functioning at all. Election Commission should take congnizance and should increase the time for voting where machines are malfunctioned. @SpokespersonECI @ECISVEEP @CEO_Maharashtra,NAG
Some chutiyas have just realized that India is a superpower.. India became a super power well before this chaiwala assumed office.,CAG
Modi should make it clear with facts; how the Govt wants a 'Pink Revolution' this is coined simply to arouse the Hindu feelings,CAG
"You are the biggest looser anna.
U joined mamta banerjee and u saw when there was no public in rally u ran away. Why dont u tell about others report of all parties?",CAG
This is a clear violation of the injunction that the armed forces must not be invoked for political gain. The EC's failure to stop this shows that it is utterly utterly compromised. Quote Tweet WATCH | Will you dedicate your vote to the brave men who conducted Balakot airstrikes to the CRPF men who lost their lives in Pulwama attack? PM Modi asks first-time voters,OAG
Well safe to say that not many women marry at 21 and have a baby soon thereafter.  And have the income to stay home with them. But good for her though she shouldn't knock down other people like she seems to do in this article.,CAG
"corrupted state so sorry for the boy  , let the dynamic CM think about the needy n the poor forget cow",CAG
Super bossÃƒÂ°Ã…Â¸Ã‹Å“Ã…Â½ÃƒÂ°Ã…Â¸Ã‹Å“Ã…Â½,NAG
India's PM should not just think of the North but of the entire country. While PM #Modi seeks to divide India @RahulGandhi ji wants to ensure that all Indians are represented equally @INCIndia will ensure that those who try to divide us never succeed! #JanaNayakanRahulGandhi,OAG
You ppl still seem confused about what removed you from government... Was it Anna Hazare / was it Modi wave / was it your own bad behaviour / your curruption / your inability / your daily news of arrogance and curruption OR all above together ????,CAG
Want to start sip of 5000 in month in stocksÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Â¹ for 1-2 years. Which stocks would u suggest......,NAG
"Rafi Ahmed, trust you are aware that Islam doesn't respect other religion's and existence of other gods. Muslims are not secular. This is a major reason for the jihadi violence and the untold mysery the world is suffering today.",CAG
so as per whole world plotting conspirocy aginst your religion....LolllZZZ,CAG
Mallu Ãƒâ€šÃ‚Â± Mulla is dangerous combination ÃƒÂ°Ã…Â¸Ã‹Å“Ã¢â‚¬Å¡,OAG
"@jessicagreenwalt 498a is i.p.c. This code shows how to rob husbands house and
destroy the family. This is most uncivilised law of India and this comes from
America and Britain. Look at the divorce rate.",NAG
Please also remember - Abhay Chudasama Gujarat IPS officer arrested on charges of murder & 172 cases of corruption was released this month,CAG
Shahid is best actor,NAG
Congratulations to Dr. Bindeshwar Pathak the icon of sanitation & social reform in India. Delhi's Sulabh Museum ranked 3rd by Time magazine,NAG
We want India to be a manufacturing hub: Commerce Minister,OAG
Those who harbour terrorists and use terror as a state policy should be dealt with the way Indian Airforce has done today. But we should never be against the people of any country. As a humanitarian I wish peace for both India & Pakistan and a prosperous subcontinent,NAG
Elections are elections not dharmayuddha. But how's BJP to know that? They make everything a question of dharma/astha as if that's what'll create jobs. What if a 'daadhi-topiwala' Asad had said this is jehad? Wonder which pole he'd be hanging by by now,OAG
Happy to see Modi has ordered a battleship with air cover to Iraq to rescue our people,NAG
